'Time and date','ECG','BP','EEG (C3-O1)','Resp (nasal)'
'[23:48:01.552 30/03/1989]',0.050,84.816,-0.009,-0.118
'[23:48:01.556 30/03/1989]',0.050,84.816,-0.014,-0.118
'[23:48:01.560 30/03/1989]',0.056,84.671,-0.018,-0.117
'[23:48:01.564 30/03/1989]',0.056,84.382,-0.021,-0.117
'[23:48:01.568 30/03/1989]',0.052,83.947,-0.023,-0.117
'[23:48:01.572 30/03/1989]',0.050,83.803,-0.025,-0.116
'[23:48:01.576 30/03/1989]',0.054,83.658,-0.026,-0.116
'[23:48:01.580 30/03/1989]',0.058,83.368,-0.028,-0.116
'[23:48:01.584 30/03/1989]',0.056,83.368,-0.025,-0.114
'[23:48:01.588 30/03/1989]',0.060,82.645,-0.024,-0.113
'[23:48:01.592 30/03/1989]',0.056,82.500,-0.022,-0.113
'[23:48:01.596 30/03/1989]',0.056,82.500,-0.018,-0.114
'[23:48:01.600 30/03/1989]',0.056,82.211,-0.014,-0.112
'[23:48:01.604 30/03/1989]',0.064,81.921,-0.009,-0.112
'[23:48:01.608 30/03/1989]',0.060,81.921,-0.007,-0.111
'[23:48:01.612 30/03/1989]',0.062,81.487,-0.004,-0.110
'[23:48:01.616 30/03/1989]',0.060,81.342,0.001,-0.110
'[23:48:01.620 30/03/1989]',0.068,81.197,0.005,-0.109
'[23:48:01.624 30/03/1989]',0.070,80.763,0.012,-0.108
'[23:48:01.628 30/03/1989]',0.080,80.618,0.019,-0.107
'[23:48:01.632 30/03/1989]',0.066,80.329,0.023,-0.106
'[23:48:01.636 30/03/1989]',0.056,80.184,0.021,-0.105
'[23:48:01.640 30/03/1989]',0.032,79.895,0.015,-0.106
'[23:48:01.644 30/03/1989]',-0.000,80.039,0.008,-0.104
'[23:48:01.648 30/03/1989]',-0.032,80.184,-0.001,-0.105
'[23:48:01.652 30/03/1989]',-0.018,79.895,-0.008,-0.104
'[23:48:01.656 30/03/1989]',0.060,79.750,-0.015,-0.104
'[23:48:01.660 30/03/1989]',0.206,79.316,-0.021,-0.104
'[23:48:01.664 30/03/1989]',0.454,79.605,-0.026,-0.103
'[23:48:01.668 30/03/1989]',0.704,79.750,-0.030,-0.104
'[23:48:01.672 30/03/1989]',0.990,79.605,-0.032,-0.103
'[23:48:01.676 30/03/1989]',1.208,79.605,-0.034,-0.102
'[23:48:01.680 30/03/1989]',1.366,79.316,-0.034,-0.102
'[23:48:01.684 30/03/1989]',1.374,79.026,-0.034,-0.102
'[23:48:01.688 30/03/1989]',1.236,78.882,-0.034,-0.102
'[23:48:01.692 30/03/1989]',0.742,78.737,-0.032,-0.100
'[23:48:01.696 30/03/1989]',0.274,79.026,-0.030,-0.100
'[23:48:01.700 30/03/1989]',-0.144,78.737,-0.023,-0.099
'[23:48:01.704 30/03/1989]',-0.316,78.447,-0.018,-0.100
'[23:48:01.708 30/03/1989]',-0.234,78.158,-0.012,-0.098
'[23:48:01.712 30/03/1989]',-0.080,77.868,-0.006,-0.098
'[23:48:01.716 30/03/1989]',-0.008,78.158,-0.001,-0.098
'[23:48:01.720 30/03/1989]',-0.000,77.579,0.004,-0.097
'[23:48:01.724 30/03/1989]',-0.010,77.724,0.007,-0.096
'[23:48:01.728 30/03/1989]',-0.006,77.434,0.011,-0.096
'[23:48:01.732 30/03/1989]',-0.016,77.724,0.016,-0.096
'[23:48:01.736 30/03/1989]',-0.016,77.289,0.020,-0.096
'[23:48:01.740 30/03/1989]',-0.020,77.434,0.023,-0.095
'[23:48:01.744 30/03/1989]',-0.006,76.855,0.024,-0.094
'[23:48:01.748 30/03/1989]',-0.006,76.855,0.019,-0.094
'[23:48:01.752 30/03/1989]',-0.002,76.711,0.011,-0.094
'[23:48:01.756 30/03/1989]',-0.000,76.711,-0.001,-0.093
'[23:48:01.760 30/03/1989]',-0.000,76.566,-0.010,-0.093
'[23:48:01.764 30/03/1989]',-0.000,76.711,-0.019,-0.093
'[23:48:01.768 30/03/1989]',0.010,76.421,-0.023,-0.092
'[23:48:01.772 30/03/1989]',0.014,76.421,-0.026,-0.091
'[23:48:01.776 30/03/1989]',0.018,76.132,-0.025,-0.091
'[23:48:01.780 30/03/1989]',0.012,76.132,-0.024,-0.091
'[23:48:01.784 30/03/1989]',0.018,75.697,-0.021,-0.089
'[23:48:01.788 30/03/1989]',0.028,75.697,-0.021,-0.089
'[23:48:01.792 30/03/1989]',0.024,75.553,-0.023,-0.088
'[23:48:01.796 30/03/1989]',0.030,75.697,-0.025,-0.089
'[23:48:01.800 30/03/1989]',0.034,75.408,-0.026,-0.087
'[23:48:01.804 30/03/1989]',0.044,75.118,-0.027,-0.087
'[23:48:01.808 30/03/1989]',0.046,74.974,-0.022,-0.085
'[23:48:01.812 30/03/1989]',0.054,74.684,-0.017,-0.085
'[23:48:01.816 30/03/1989]',0.048,74.829,-0.011,-0.085
'[23:48:01.820 30/03/1989]',0.058,74.684,-0.006,-0.084
'[23:48:01.824 30/03/1989]',0.058,74.684,0.001,-0.083
'[23:48:01.828 30/03/1989]',0.062,74.250,0.007,-0.083
'[23:48:01.832 30/03/1989]',0.062,74.395,0.017,-0.082
'[23:48:01.836 30/03/1989]',0.068,74.105,0.020,-0.081
'[23:48:01.840 30/03/1989]',0.072,74.105,0.023,-0.081
'[23:48:01.844 30/03/1989]',0.086,74.395,0.025,-0.081
'[23:48:01.848 30/03/1989]',0.072,74.829,0.022,-0.081
'[23:48:01.852 30/03/1989]',0.080,74.829,0.016,-0.080
'[23:48:01.856 30/03/1989]',0.090,75.118,0.010,-0.079
'[23:48:01.860 30/03/1989]',0.096,75.408,0.000,-0.077
'[23:48:01.864 30/03/1989]',0.106,75.987,-0.008,-0.078
'[23:48:01.868 30/03/1989]',0.104,76.855,-0.013,-0.077
'[23:48:01.872 30/03/1989]',0.112,78.303,-0.018,-0.077
'[23:48:01.876 30/03/1989]',0.120,79.316,-0.021,-0.077
'[23:48:01.880 30/03/1989]',0.126,80.908,-0.024,-0.076
'[23:48:01.884 30/03/1989]',0.138,82.500,-0.025,-0.075
'[23:48:01.888 30/03/1989]',0.146,84.237,-0.028,-0.074
'[23:48:01.892 30/03/1989]',0.158,85.974,-0.029,-0.073
'[23:48:01.896 30/03/1989]',0.160,88.000,-0.030,-0.073
'[23:48:01.900 30/03/1989]',0.172,89.737,-0.029,-0.072
'[23:48:01.904 30/03/1989]',0.192,91.474,-0.026,-0.071
'[23:48:01.908 30/03/1989]',0.192,93.355,-0.022,-0.070
'[23:48:01.912 30/03/1989]',0.210,95.382,-0.017,-0.070
'[23:48:01.916 30/03/1989]',0.220,97.263,-0.013,-0.069
'[23:48:01.920 30/03/1989]',0.234,99.289,-0.008,-0.067
'[23:48:01.924 30/03/1989]',0.240,101.461,-0.004,-0.066
'[23:48:01.928 30/03/1989]',0.258,102.763,-0.001,-0.065
'[23:48:01.932 30/03/1989]',0.258,105.513,0.004,-0.066
'[23:48:01.936 30/03/1989]',0.262,107.105,0.009,-0.065
'[23:48:01.940 30/03/1989]',0.264,109.276,0.015,-0.065
'[23:48:01.944 30/03/1989]',0.272,110.868,0.022,-0.064
'[23:48:01.948 30/03/1989]',0.260,112.605,0.024,-0.063
'[23:48:01.952 30/03/1989]',0.268,114.053,0.022,-0.062
'[23:48:01.956 30/03/1989]',0.270,115.645,0.018,-0.063
'[23:48:01.960 30/03/1989]',0.266,116.803,0.009,-0.062
'[23:48:01.964 30/03/1989]',0.260,117.816,0.000,-0.062
'[23:48:01.968 30/03/1989]',0.234,118.684,-0.009,-0.060
'[23:48:01.972 30/03/1989]',0.218,119.408,-0.014,-0.061
'[23:48:01.976 30/03/1989]',0.182,119.553,-0.017,-0.060
'[23:48:01.980 30/03/1989]',0.166,120.132,-0.020,-0.060
'[23:48:01.984 30/03/1989]',0.134,120.132,-0.021,-0.059
'[23:48:01.988 30/03/1989]',0.102,120.276,-0.024,-0.059
'[23:48:01.992 30/03/1989]',0.072,120.132,-0.027,-0.057
'[23:48:01.996 30/03/1989]',0.042,119.842,-0.029,-0.059
'[23:48:02.000 30/03/1989]',0.018,118.974,-0.029,-0.057
'[23:48:02.004 30/03/1989]',0.002,118.684,-0.026,-0.057
'[23:48:02.008 30/03/1989]',-0.014,117.816,-0.024,-0.055
'[23:48:02.012 30/03/1989]',-0.026,116.803,-0.022,-0.055
'[23:48:02.016 30/03/1989]',-0.048,116.079,-0.020,-0.053
'[23:48:02.020 30/03/1989]',-0.056,115.066,-0.018,-0.054
'[23:48:02.024 30/03/1989]',-0.064,114.342,-0.017,-0.053
'[23:48:02.028 30/03/1989]',-0.062,113.618,-0.014,-0.051
'[23:48:02.032 30/03/1989]',-0.072,112.461,-0.010,-0.051
'[23:48:02.036 30/03/1989]',-0.070,111.303,-0.006,-0.049
'[23:48:02.040 30/03/1989]',-0.072,110.579,0.000,-0.049
'[23:48:02.044 30/03/1989]',-0.062,109.566,0.007,-0.050
'[23:48:02.048 30/03/1989]',-0.058,108.987,0.013,-0.049
'[23:48:02.052 30/03/1989]',-0.066,107.974,0.018,-0.047
'[23:48:02.056 30/03/1989]',-0.064,107.395,0.021,-0.048
'[23:48:02.060 30/03/1989]',-0.062,106.237,0.022,-0.048
'[23:48:02.064 30/03/1989]',-0.050,105.803,0.020,-0.046
'[23:48:02.068 30/03/1989]',-0.056,105.079,0.017,-0.046
'[23:48:02.072 30/03/1989]',-0.040,104.211,0.009,-0.045
'[23:48:02.076 30/03/1989]',-0.044,103.342,0.004,-0.045
'[23:48:02.080 30/03/1989]',-0.038,102.908,-0.004,-0.045
'[23:48:02.084 30/03/1989]',-0.038,102.184,-0.011,-0.045
'[23:48:02.088 30/03/1989]',-0.028,101.750,-0.018,-0.044
'[23:48:02.092 30/03/1989]',-0.032,101.316,-0.024,-0.043
'[23:48:02.096 30/03/1989]',-0.028,101.026,-0.026,-0.043
'[23:48:02.100 30/03/1989]',-0.024,100.447,-0.026,-0.043
'[23:48:02.104 30/03/1989]',-0.020,99.868,-0.027,-0.042
'[23:48:02.108 30/03/1989]',-0.026,99.000,-0.028,-0.041
'[23:48:02.112 30/03/1989]',-0.022,98.711,-0.028,-0.041
'[23:48:02.116 30/03/1989]',-0.020,98.132,-0.026,-0.041
'[23:48:02.120 30/03/1989]',-0.018,97.697,-0.024,-0.041
'[23:48:02.124 30/03/1989]',-0.016,97.118,-0.020,-0.041
'[23:48:02.128 30/03/1989]',-0.008,96.539,-0.016,-0.040
'[23:48:02.132 30/03/1989]',-0.012,95.961,-0.011,-0.039
'[23:48:02.136 30/03/1989]',-0.006,95.526,-0.006,-0.039
'[23:48:02.140 30/03/1989]',-0.008,95.237,-0.001,-0.038
'[23:48:02.144 30/03/1989]',-0.002,94.513,0.004,-0.037
'[23:48:02.148 30/03/1989]',-0.008,93.934,0.009,-0.037
'[23:48:02.152 30/03/1989]',0.008,92.921,0.016,-0.037
'[23:48:02.156 30/03/1989]',-0.000,92.342,0.022,-0.037
'[23:48:02.160 30/03/1989]',0.002,92.053,0.026,-0.037
'[23:48:02.164 30/03/1989]',-0.000,91.618,0.024,-0.037
'[23:48:02.168 30/03/1989]',-0.000,90.895,0.021,-0.035
'[23:48:02.172 30/03/1989]',0.006,90.605,0.014,-0.036
'[23:48:02.176 30/03/1989]',0.002,90.026,0.006,-0.034
'[23:48:02.180 30/03/1989]',0.008,89.447,-0.001,-0.035
'[23:48:02.184 30/03/1989]',0.012,89.013,-0.008,-0.033
'[23:48:02.188 30/03/1989]',0.016,88.289,-0.012,-0.033
'[23:48:02.192 30/03/1989]',0.008,88.000,-0.020,-0.033
'[23:48:02.196 30/03/1989]',0.024,87.855,-0.020,-0.032
'[23:48:02.200 30/03/1989]',0.016,88.000,-0.022,-0.033
'[23:48:02.204 30/03/1989]',0.020,87.711,-0.021,-0.033
'[23:48:02.208 30/03/1989]',0.016,87.276,-0.020,-0.033
'[23:48:02.212 30/03/1989]',0.020,86.987,-0.019,-0.031
'[23:48:02.216 30/03/1989]',0.018,87.132,-0.016,-0.032
'[23:48:02.220 30/03/1989]',0.008,87.132,-0.014,-0.031
'[23:48:02.224 30/03/1989]',0.024,86.553,-0.008,-0.030
'[23:48:02.228 30/03/1989]',0.026,86.842,-0.003,-0.030
'[23:48:02.232 30/03/1989]',0.022,87.132,0.004,-0.030
'[23:48:02.236 30/03/1989]',0.030,87.132,0.010,-0.030
'[23:48:02.240 30/03/1989]',0.026,87.132,0.015,-0.029
'[23:48:02.244 30/03/1989]',0.032,87.276,0.019,-0.028
'[23:48:02.248 30/03/1989]',0.026,87.566,0.022,-0.028
'[23:48:02.252 30/03/1989]',0.028,87.711,0.026,-0.027
'[23:48:02.256 30/03/1989]',0.032,87.855,0.029,-0.027
'[23:48:02.260 30/03/1989]',0.030,88.000,0.027,-0.026
'[23:48:02.264 30/03/1989]',0.030,88.289,0.023,-0.026
'[23:48:02.268 30/03/1989]',0.036,88.289,0.018,-0.024
'[23:48:02.272 30/03/1989]',0.040,88.724,0.012,-0.024
'[23:48:02.276 30/03/1989]',0.042,88.579,0.002,-0.024
'[23:48:02.280 30/03/1989]',0.046,89.013,-0.006,-0.023
'[23:48:02.284 30/03/1989]',0.042,88.868,-0.012,-0.022
'[23:48:02.288 30/03/1989]',0.048,89.158,-0.020,-0.021
'[23:48:02.292 30/03/1989]',0.044,89.737,-0.023,-0.020
'[23:48:02.296 30/03/1989]',0.046,89.303,-0.024,-0.018
'[23:48:02.300 30/03/1989]',0.052,89.447,-0.024,-0.018
'[23:48:02.304 30/03/1989]',0.054,90.026,-0.022,-0.015
'[23:48:02.308 30/03/1989]',0.050,89.447,-0.021,-0.012
'[23:48:02.312 30/03/1989]',0.056,89.737,-0.017,-0.009
'[23:48:02.316 30/03/1989]',0.056,89.882,-0.015,-0.007
'[23:48:02.320 30/03/1989]',0.056,89.447,-0.013,-0.003
'[23:48:02.324 30/03/1989]',0.052,89.447,-0.009,-0.000
'[23:48:02.328 30/03/1989]',0.054,89.737,-0.001,0.003
'[23:48:02.332 30/03/1989]',0.062,89.882,0.007,0.006
'[23:48:02.336 30/03/1989]',0.060,89.592,0.017,0.010
'[23:48:02.340 30/03/1989]',0.060,89.447,0.026,0.015
'[23:48:02.344 30/03/1989]',0.070,88.868,0.032,0.019
'[23:48:02.348 30/03/1989]',0.072,89.303,0.030,0.021
'[23:48:02.352 30/03/1989]',0.076,88.868,0.031,0.026
'[23:48:02.356 30/03/1989]',0.082,88.868,0.027,0.028
'[23:48:02.360 30/03/1989]',0.074,88.434,0.023,0.033
'[23:48:02.364 30/03/1989]',0.094,88.434,0.017,0.036
'[23:48:02.368 30/03/1989]',0.088,88.724,0.013,0.040
'[23:48:02.372 30/03/1989]',0.096,87.855,0.004,0.044
'[23:48:02.376 30/03/1989]',0.088,88.289,-0.003,0.047
'[23:48:02.380 30/03/1989]',0.104,87.711,-0.012,0.051
'[23:48:02.384 30/03/1989]',0.116,87.421,-0.018,0.055
'[23:48:02.388 30/03/1989]',0.118,87.421,-0.023,0.060
'[23:48:02.392 30/03/1989]',0.128,86.987,-0.023,0.063
'[23:48:02.396 30/03/1989]',0.138,86.987,-0.019,0.067
'[23:48:02.400 30/03/1989]',0.136,86.553,-0.015,0.072
'[23:48:02.404 30/03/1989]',0.144,86.118,-0.013,0.076
'[23:48:02.408 30/03/1989]',0.128,85.974,-0.011,0.080
'[23:48:02.412 30/03/1989]',0.128,85.395,-0.012,0.084
'[23:48:02.416 30/03/1989]',0.132,84.961,-0.011,0.089
'[23:48:02.420 30/03/1989]',0.124,84.816,-0.011,0.093
'[23:48:02.424 30/03/1989]',0.120,84.816,-0.007,0.098
'[23:48:02.428 30/03/1989]',0.120,84.526,-0.001,0.102
'[23:48:02.432 30/03/1989]',0.108,84.092,0.008,0.106
'[23:48:02.436 30/03/1989]',0.102,83.947,0.014,0.112
'[23:48:02.440 30/03/1989]',0.090,83.803,0.019,0.115
'[23:48:02.444 30/03/1989]',0.088,83.368,0.022,0.120
'[23:48:02.448 30/03/1989]',0.064,83.368,0.022,0.123
'[23:48:02.452 30/03/1989]',0.056,82.645,0.021,0.129
'[23:48:02.456 30/03/1989]',0.056,82.500,0.020,0.132
'[23:48:02.460 30/03/1989]',0.056,82.355,0.018,0.137
'[23:48:02.464 30/03/1989]',0.058,82.355,0.014,0.141
'[23:48:02.468 30/03/1989]',0.060,81.487,0.008,0.146
'[23:48:02.472 30/03/1989]',0.072,81.632,-0.001,0.150
'[23:48:02.476 30/03/1989]',0.068,81.342,-0.013,0.154
'[23:48:02.480 30/03/1989]',0.058,81.053,-0.022,0.157
'[23:48:02.484 30/03/1989]',0.070,80.618,-0.033,0.162
'[23:48:02.488 30/03/1989]',0.064,80.618,-0.038,0.166
'[23:48:02.492 30/03/1989]',0.068,80.474,-0.043,0.170
'[23:48:02.496 30/03/1989]',0.070,80.184,-0.042,0.174
'[23:48:02.500 30/03/1989]',0.074,79.895,-0.041,0.178
'[23:48:02.504 30/03/1989]',0.066,79.605,-0.037,0.181
'[23:48:02.508 30/03/1989]',0.064,79.461,-0.037,0.185
'[23:48:02.512 30/03/1989]',0.074,79.461,-0.037,0.187
'[23:48:02.516 30/03/1989]',0.072,79.316,-0.033,0.191
'[23:48:02.520 30/03/1989]',0.076,79.026,-0.028,0.195
'[23:48:02.524 30/03/1989]',0.072,79.026,-0.023,0.198
'[23:48:02.528 30/03/1989]',0.080,78.737,-0.015,0.201
'[23:48:02.532 30/03/1989]',0.070,78.303,-0.008,0.203
'[23:48:02.536 30/03/1989]',0.074,78.303,-0.000,0.207
'[23:48:02.540 30/03/1989]',0.072,78.303,0.008,0.208
'[23:48:02.544 30/03/1989]',0.046,78.303,0.018,0.211
'[23:48:02.548 30/03/1989]',0.008,78.447,0.024,0.213
'[23:48:02.552 30/03/1989]',-0.022,78.447,0.032,0.215
'[23:48:02.556 30/03/1989]',-0.028,78.158,0.035,0.217
'[23:48:02.560 30/03/1989]',0.012,77.868,0.035,0.220
'[23:48:02.564 30/03/1989]',0.130,77.868,0.031,0.222
'[23:48:02.568 30/03/1989]',0.328,77.724,0.022,0.225
'[23:48:02.572 30/03/1989]',0.592,77.434,0.012,0.227
'[23:48:02.576 30/03/1989]',0.884,77.145,0.002,0.230
'[23:48:02.580 30/03/1989]',1.132,77.145,-0.005,0.231
'[23:48:02.584 30/03/1989]',1.320,77.289,-0.012,0.233
'[23:48:02.588 30/03/1989]',1.408,76.855,-0.018,0.235
'[23:48:02.592 30/03/1989]',1.330,76.855,-0.024,0.237
'[23:48:02.596 30/03/1989]',0.928,76.711,-0.029,0.238
'[23:48:02.600 30/03/1989]',0.376,76.711,-0.032,0.240
'[23:48:02.604 30/03/1989]',-0.066,76.421,-0.031,0.241
'[23:48:02.608 30/03/1989]',-0.354,75.987,-0.034,0.242
'[23:48:02.612 30/03/1989]',-0.326,76.132,-0.033,0.244
'[23:48:02.616 30/03/1989]',-0.158,76.132,-0.038,0.246
'[23:48:02.620 30/03/1989]',-0.026,75.987,-0.040,0.246
'[23:48:02.624 30/03/1989]',-0.000,75.553,-0.041,0.248
'[23:48:02.628 30/03/1989]',-0.000,75.553,-0.038,0.249
'[23:48:02.632 30/03/1989]',-0.006,75.987,-0.034,0.250
'[23:48:02.636 30/03/1989]',-0.008,75.263,-0.027,0.251
'[23:48:02.640 30/03/1989]',-0.012,75.408,-0.018,0.252
'[23:48:02.644 30/03/1989]',-0.004,75.118,-0.010,0.253
'[23:48:02.648 30/03/1989]',-0.012,75.263,-0.006,0.254
'[23:48:02.652 30/03/1989]',-0.002,74.974,0.000,0.255
'[23:48:02.656 30/03/1989]',-0.000,74.539,0.004,0.255
'[23:48:02.660 30/03/1989]',0.006,74.250,0.007,0.257
'[23:48:02.664 30/03/1989]',0.008,74.250,0.012,0.256
'[23:48:02.668 30/03/1989]',0.012,74.250,0.021,0.258
'[23:48:02.672 30/03/1989]',0.016,74.250,0.026,0.258
'[23:48:02.676 30/03/1989]',0.008,74.105,0.026,0.260
'[23:48:02.680 30/03/1989]',0.028,74.250,0.023,0.259
'[23:48:02.684 30/03/1989]',0.018,73.816,0.016,0.260
'[23:48:02.688 30/03/1989]',0.024,73.671,0.004,0.261
'[23:48:02.692 30/03/1989]',0.032,73.526,-0.004,0.263
'[23:48:02.696 30/03/1989]',0.040,73.237,-0.012,0.263
'[23:48:02.700 30/03/1989]',0.042,73.237,-0.019,0.263
'[23:48:02.704 30/03/1989]',0.050,73.237,-0.024,0.263
'[23:48:02.708 30/03/1989]',0.040,72.947,-0.033,0.264
'[23:48:02.712 30/03/1989]',0.048,72.658,-0.035,0.264
'[23:48:02.716 30/03/1989]',0.052,72.947,-0.036,0.265
'[23:48:02.720 30/03/1989]',0.048,72.658,-0.038,0.265
'[23:48:02.724 30/03/1989]',0.066,72.513,-0.037,0.265
'[23:48:02.728 30/03/1989]',0.072,72.079,-0.034,0.266
'[23:48:02.732 30/03/1989]',0.068,72.224,-0.033,0.266
'[23:48:02.736 30/03/1989]',0.068,72.368,-0.031,0.266
'[23:48:02.740 30/03/1989]',0.068,72.368,-0.027,0.266
'[23:48:02.744 30/03/1989]',0.086,72.079,-0.023,0.266
'[23:48:02.748 30/03/1989]',0.088,72.368,-0.020,0.266
'[23:48:02.752 30/03/1989]',0.092,72.079,-0.010,0.267
'[23:48:02.756 30/03/1989]',0.092,72.368,-0.000,0.266
'[23:48:02.760 30/03/1989]',0.096,72.224,0.010,0.267
'[23:48:02.764 30/03/1989]',0.092,72.803,0.017,0.266
'[23:48:02.768 30/03/1989]',0.102,73.092,0.024,0.266
'[23:48:02.772 30/03/1989]',0.114,73.671,0.024,0.266
'[23:48:02.776 30/03/1989]',0.114,74.105,0.019,0.267
'[23:48:02.780 30/03/1989]',0.130,74.829,0.012,0.266
'[23:48:02.784 30/03/1989]',0.132,75.987,0.001,0.266
'[23:48:02.788 30/03/1989]',0.142,77.289,-0.009,0.267
'[23:48:02.792 30/03/1989]',0.150,78.592,-0.013,0.268
'[23:48:02.796 30/03/1989]',0.162,80.184,-0.017,0.268
'[23:48:02.800 30/03/1989]',0.168,81.921,-0.017,0.267
'[23:48:02.804 30/03/1989]',0.178,83.513,-0.018,0.266
'[23:48:02.808 30/03/1989]',0.184,85.684,-0.019,0.267
'[23:48:02.812 30/03/1989]',0.196,87.132,-0.021,0.266
'[23:48:02.816 30/03/1989]',0.196,89.447,-0.025,0.266
'[23:48:02.820 30/03/1989]',0.216,90.895,-0.029,0.266
'[23:48:02.824 30/03/1989]',0.208,92.921,-0.032,0.265
'[23:48:02.828 30/03/1989]',0.240,94.803,-0.032,0.265
'[23:48:02.832 30/03/1989]',0.236,96.829,-0.031,0.266
'[23:48:02.836 30/03/1989]',0.242,98.711,-0.030,0.265
'[23:48:02.840 30/03/1989]',0.246,100.592,-0.027,0.265
'[23:48:02.844 30/03/1989]',0.256,102.329,-0.023,0.266
'[23:48:02.848 30/03/1989]',0.266,104.500,-0.020,0.265
'[23:48:02.852 30/03/1989]',0.256,105.803,-0.015,0.265
'[23:48:02.856 30/03/1989]',0.266,107.684,-0.012,0.265
'[23:48:02.860 30/03/1989]',0.262,109.566,-0.007,0.264
'[23:48:02.864 30/03/1989]',0.262,110.289,-0.003,0.264
'[23:48:02.868 30/03/1989]',0.250,111.592,-0.000,0.264
'[23:48:02.872 30/03/1989]',0.234,113.039,0.002,0.262
'[23:48:02.876 30/03/1989]',0.218,114.197,0.003,0.262
'[23:48:02.880 30/03/1989]',0.186,115.066,0.005,0.262
'[23:48:02.884 30/03/1989]',0.156,115.500,0.006,0.261
'[23:48:02.888 30/03/1989]',0.128,115.645,0.007,0.262
'[23:48:02.892 30/03/1989]',0.092,116.079,0.006,0.260
'[23:48:02.896 30/03/1989]',0.070,116.079,0.006,0.260
'[23:48:02.900 30/03/1989]',0.038,115.934,0.002,0.260
'[23:48:02.904 30/03/1989]',0.014,116.079,0.000,0.260
'[23:48:02.908 30/03/1989]',-0.010,115.500,-0.003,0.259
'[23:48:02.912 30/03/1989]',-0.022,114.776,-0.005,0.259
'[23:48:02.916 30/03/1989]',-0.034,113.908,-0.011,0.258
'[23:48:02.920 30/03/1989]',-0.048,112.750,-0.016,0.259
'[23:48:02.924 30/03/1989]',-0.060,112.461,-0.021,0.258
'[23:48:02.928 30/03/1989]',-0.056,111.447,-0.022,0.258
'[23:48:02.932 30/03/1989]',-0.064,110.579,-0.025,0.258
'[23:48:02.936 30/03/1989]',-0.072,109.566,-0.025,0.257
'[23:48:02.940 30/03/1989]',-0.062,108.697,-0.022,0.257
'[23:48:02.944 30/03/1989]',-0.072,107.829,-0.019,0.257
'[23:48:02.948 30/03/1989]',-0.072,106.816,-0.017,0.255
'[23:48:02.952 30/03/1989]',-0.072,106.092,-0.015,0.256
'[23:48:02.956 30/03/1989]',-0.056,104.789,-0.011,0.255
'[23:48:02.960 30/03/1989]',-0.064,103.921,-0.007,0.256
'[23:48:02.964 30/03/1989]',-0.064,103.053,-0.003,0.255
'[23:48:02.968 30/03/1989]',-0.056,102.763,0.002,0.254
'[23:48:02.972 30/03/1989]',-0.048,101.895,0.005,0.254
'[23:48:02.976 30/03/1989]',-0.056,100.447,0.008,0.254
'[23:48:02.980 30/03/1989]',-0.050,100.013,0.012,0.252
'[23:48:02.984 30/03/1989]',-0.038,99.289,0.016,0.252
'[23:48:02.988 30/03/1989]',-0.042,98.855,0.018,0.252
'[23:48:02.992 30/03/1989]',-0.044,98.132,0.014,0.252
'[23:48:02.996 30/03/1989]',-0.040,97.553,0.009,0.252
'[23:48:03.000 30/03/1989]',-0.034,96.974,0.005,0.251
'[23:48:03.004 30/03/1989]',-0.034,96.395,0.001,0.251
'[23:48:03.008 30/03/1989]',-0.034,95.816,-0.007,0.251
'[23:48:03.012 30/03/1989]',-0.016,95.237,-0.010,0.250
'[23:48:03.016 30/03/1989]',-0.016,94.368,-0.016,0.250
'[23:48:03.020 30/03/1989]',-0.024,93.789,-0.020,0.250
'[23:48:03.024 30/03/1989]',-0.012,93.355,-0.024,0.250
'[23:48:03.028 30/03/1989]',-0.014,92.632,-0.028,0.250
'[23:48:03.032 30/03/1989]',-0.006,92.053,-0.030,0.249
'[23:48:03.036 30/03/1989]',-0.008,91.184,-0.031,0.249
'[23:48:03.040 30/03/1989]',-0.000,90.750,-0.031,0.248
'[23:48:03.044 30/03/1989]',-0.000,90.171,-0.029,0.247
'[23:48:03.048 30/03/1989]',-0.002,89.592,-0.025,0.247
'[23:48:03.052 30/03/1989]',-0.000,89.013,-0.020,0.246
'[23:48:03.056 30/03/1989]',0.004,88.579,-0.015,0.246
'[23:48:03.060 30/03/1989]',0.006,87.855,-0.011,0.246
'[23:48:03.064 30/03/1989]',-0.000,87.711,-0.009,0.245
'[23:48:03.068 30/03/1989]',0.004,86.987,-0.006,0.245
'[23:48:03.072 30/03/1989]',0.006,85.974,-0.002,0.244
'[23:48:03.076 30/03/1989]',0.014,85.105,0.002,0.244
'[23:48:03.080 30/03/1989]',0.014,84.816,0.008,0.243
'[23:48:03.084 30/03/1989]',0.024,84.526,0.013,0.244
'[23:48:03.088 30/03/1989]',0.012,84.092,0.016,0.242
'[23:48:03.092 30/03/1989]',0.012,83.513,0.016,0.242
'[23:48:03.096 30/03/1989]',0.014,83.658,0.009,0.242
'[23:48:03.100 30/03/1989]',0.018,83.079,0.005,0.241
'[23:48:03.104 30/03/1989]',0.018,83.079,0.002,0.240
'[23:48:03.108 30/03/1989]',0.020,83.079,-0.001,0.239
'[23:48:03.112 30/03/1989]',0.024,82.934,0.000,0.238
'[23:48:03.116 30/03/1989]',0.020,82.789,-0.002,0.238
'[23:48:03.120 30/03/1989]',0.020,82.934,-0.005,0.237
'[23:48:03.124 30/03/1989]',0.024,82.934,-0.011,0.237
