sample interval	    ECG	     BP	(C3-O1)	(nasal)
            591	 -0.018	118.731	  0.016	  0.095
            592	 -0.014	117.923	  0.011	  0.096
            593	 -0.018	117.115	  0.009	  0.093
            594	 -0.000	116.038	  0.009	  0.093
            595	 -0.006	114.423	  0.008	  0.093
            596	 -0.000	113.615	 -0.000	  0.091
            597	 -0.002	111.731	  0.011	  0.090
            598	  0.006	110.115	  0.006	  0.094
            599	  0.016	108.231	 -0.002	  0.090
            600	  0.012	106.615	 -0.008	  0.092
            601	  0.018	105.000	 -0.008	  0.093
            602	  0.012	103.654	 -0.001	  0.089
            603	  0.004	101.769	 -0.004	  0.090
            604	  0.012	100.692	 -0.007	  0.089
            605	  0.016	 99.615	 -0.004	  0.088
            606	  0.008	 98.269	 -0.012	  0.088
            607	  0.014	 96.654	  0.001	  0.088
            608	 -0.000	 96.654	 -0.007	  0.088
            609	 -0.000	 96.115	 -0.005	  0.089
            610	 -0.000	 94.500	  0.006	  0.086
            611	  0.010	 94.231	 -0.004	  0.087
            612	 -0.002	 93.961	  0.019	  0.084
            613	  0.016	 93.692	  0.014	  0.083
            614	 -0.010	 93.423	  0.004	  0.083
            615	 -0.014	 93.154	  0.013	  0.082
            616	  0.008	 92.885	  0.002	  0.080
            617	 -0.016	 93.154	  0.006	  0.083
            618	 -0.008	 93.423	  0.003	  0.080
            619	 -0.004	 93.154	 -0.015	  0.080
            620	  0.008	 93.154	  0.011	  0.082
            621	  0.018	 92.615	  0.010	  0.080
            622	  0.016	 92.615	  0.013	  0.079
            623	  0.028	 93.423	  0.012	  0.080
            624	  0.026	 93.154	  0.003	  0.080
            625	  0.042	 93.692	 -0.021	  0.079
            626	  0.090	 93.692	 -0.014	  0.080
            627	  0.092	 94.231	 -0.014	  0.079
            628	  0.108	 94.769	 -0.011	  0.077
            629	  0.104	 94.769	 -0.007	  0.079
            630	  0.116	 94.769	 -0.006	  0.081
            631	  0.114	 95.308	 -0.008	  0.076
            632	  0.128	 95.308	  0.004	  0.077
            633	  0.112	 95.846	  0.009	  0.077
            634	  0.128	 95.846	  0.018	  0.078
            635	  0.104	 95.846	  0.014	  0.077
            636	  0.078	 96.385	  0.013	  0.077
            637	  0.046	 96.385	  0.004	  0.078
            638	  0.008	 95.846	  0.022	  0.079
            639	  0.002	 95.846	  0.004	  0.078
            640	 -0.024	 96.385	 -0.011	  0.078
            641	 -0.022	 95.308	  0.007	  0.078
            642	 -0.028	 95.038	 -0.019	  0.075
            643	 -0.038	 95.308	  0.013	  0.074
            644	 -0.048	 95.038	  0.012	  0.079
            645	 -0.046	 94.769	  0.017	  0.077
            646	 -0.046	 95.038	  0.010	  0.077
            647	 -0.050	 95.308	  0.005	  0.077
            648	 -0.048	 95.038	 -0.001	  0.075
            649	 -0.050	 94.231	 -0.014	  0.076
            650	 -0.044	 93.423	 -0.014	  0.077
            651	 -0.046	 93.423	 -0.025	  0.078
            652	 -0.044	 93.154	 -0.019	  0.076
            653	 -0.034	 93.154	 -0.023	  0.079
            654	 -0.022	 92.346	 -0.016	  0.079
            655	 -0.024	 92.346	 -0.005	  0.078
            656	 -0.030	 91.000	 -0.007	  0.079
            657	 -0.048	 91.538	  0.021	  0.077
            658	 -0.048	 91.808	  0.008	  0.077
            659	 -0.032	 91.538	  0.009	  0.078
            660	 -0.042	 90.731	  0.008	  0.077
            661	 -0.038	 90.461	  0.004	  0.079
            662	 -0.026	 89.923	 -0.010	  0.077
            663	 -0.010	 89.923	  0.006	  0.077
            664	  0.022	 89.385	  0.003	  0.078
            665	  0.040	 89.115	  0.003	  0.078
            666	  0.104	 88.846	  0.017	  0.077
            667	  0.166	 88.577	  0.005	  0.077
            668	  0.310	 88.577	 -0.005	  0.074
            669	  0.496	 88.038	  0.008	  0.076
            670	  0.800	 87.769	 -0.001	  0.075
            671	  0.960	 86.961	  0.013	  0.079
            672	  0.758	 87.231	  0.009	  0.075
            673	  0.576	 86.692	  0.015	  0.073
            674	  0.182	 86.692	  0.015	  0.074
            675	 -0.190	 86.423	  0.004	  0.071
            676	 -0.440	 86.423	  0.015	  0.071
            677	 -0.616	 86.154	 -0.000	  0.071
            678	 -0.792	 85.077	  0.022	  0.069
            679	 -0.792	 85.346	 -0.002	  0.072
            680	 -0.688	 84.538	  0.000	  0.067
            681	 -0.486	 84.000	  0.002	  0.069
            682	 -0.278	 83.461	 -0.006	  0.071
            683	 -0.120	 83.731	 -0.020	  0.071
            684	 -0.016	 83.731	 -0.002	  0.071
            685	  0.040	 83.461	 -0.008	  0.070
            686	  0.064	 82.654	 -0.003	  0.068
            687	  0.074	 82.385	  0.003	  0.067
            688	  0.090	 82.385	  0.002	  0.070
            689	  0.082	 82.115	  0.003	  0.068
            690	  0.106	 81.846	 -0.003	  0.070
            691	  0.120	 81.577	 -0.000	  0.069
            692	  0.120	 80.769	  0.006	  0.068
            693	  0.126	 80.231	  0.009	  0.067
            694	  0.122	 80.231	  0.004	  0.067
            695	  0.140	 80.231	  0.011	  0.066
            696	  0.148	 79.423	  0.009	  0.065
            697	  0.150	 78.885	  0.006	  0.067
            698	  0.148	 79.154	  0.006	  0.064
            699	  0.166	 79.154	  0.004	  0.066
            700	  0.150	 79.154	  0.005	  0.067
            701	  0.168	 78.077	 -0.000	  0.067
            702	  0.156	 78.077	 -0.006	  0.067
            703	  0.168	 77.538	  0.016	  0.067
            704	  0.168	 77.538	  0.019	  0.064
            705	  0.180	 77.269	  0.018	  0.066
            706	  0.184	 78.077	  0.009	  0.064
            707	  0.190	 77.000	  0.009	  0.064
            708	  0.198	 77.000	  0.001	  0.064
            709	  0.200	 77.000	  0.009	  0.064
            710	  0.212	 76.192	  0.000	  0.064
            711	  0.208	 75.923	  0.006	  0.067
            712	  0.222	 76.192	  0.004	  0.067
            713	  0.232	 76.461	 -0.012	  0.065
            714	  0.240	 77.000	  0.006	  0.064
            715	  0.238	 77.000	 -0.001	  0.064
            716	  0.254	 78.346	  0.010	  0.064
            717	  0.262	 80.231	  0.004	  0.067
            718	  0.264	 82.115	  0.002	  0.066
            719	  0.264	 84.538	 -0.005	  0.068
            720	  0.272	 87.769	  0.003	  0.067
            721	  0.304	 91.808	 -0.013	  0.066
            722	  0.296	 96.385	 -0.000	  0.064
            723	  0.322	100.961	  0.004	  0.064
            724	  0.330	105.000	  0.004	  0.064
            725	  0.328	110.384	  0.003	  0.065
            726	  0.348	115.231	  0.004	  0.064
            727	  0.350	119.538	  0.003	  0.064
            728	  0.368	123.577	  0.003	  0.065
            729	  0.378	127.884	 -0.013	  0.066
            730	  0.382	131.923	 -0.015	  0.066
            731	  0.384	135.692	 -0.008	  0.067
            732	  0.390	138.115	 -0.016	  0.067
            733	  0.368	141.615	 -0.010	  0.066
            734	  0.368	144.846	  0.001	  0.067
            735	  0.334	146.461	 -0.004	  0.064
            736	  0.330	148.346	 -0.000	  0.067
            737	  0.320	150.231	 -0.002	  0.067
            738	  0.320	151.308	 -0.006	  0.067
            739	  0.296	152.384	 -0.002	  0.066
            740	  0.282	152.654	  0.011	  0.069
            741	  0.296	152.923	  0.000	  0.068
            742	  0.256	152.654	  0.016	  0.067
            743	  0.242	153.192	  0.006	  0.066
            744	  0.204	151.577	  0.009	  0.067
            745	  0.188	151.577	  0.007	  0.068
            746	  0.152	150.769	  0.008	  0.068
            747	  0.132	149.423	  0.003	  0.067
            748	  0.112	148.615	 -0.004	  0.067
            749	  0.112	147.269	  0.017	  0.066
            750	  0.070	145.923	  0.007	  0.067
            751	  0.050	145.115	  0.013	  0.065
            752	  0.028	143.769	  0.012	  0.066
            753	  0.002	142.423	  0.004	  0.067
            754	 -0.000	141.615	  0.003	  0.067
            755	 -0.034	139.731	  0.001	  0.067
            756	 -0.048	138.384	 -0.001	  0.066
            757	 -0.050	137.308	 -0.007	  0.066
            758	 -0.062	136.231	 -0.008	  0.067
            759	 -0.052	135.692	  0.004	  0.067
            760	 -0.062	134.346	 -0.017	  0.066
            761	 -0.064	132.461	 -0.005	  0.067
            762	 -0.062	131.923	 -0.003	  0.066
            763	 -0.036	130.308	  0.005	  0.067
            764	 -0.052	128.961	  0.006	  0.065
            765	 -0.048	128.423	  0.015	  0.067
            766	 -0.046	127.077	  0.006	  0.067
            767	 -0.048	127.077	  0.013	  0.067
            768	 -0.050	125.461	  0.015	  0.064
            769	 -0.042	124.115	  0.007	  0.071
            770	 -0.016	123.038	  0.003	  0.066
            771	 -0.032	121.961	  0.010	  0.067
            772	 -0.024	120.077	  0.005	  0.068
            773	 -0.034	119.269	  0.002	  0.066
            774	 -0.016	119.000	  0.015	  0.063
            775	 -0.024	117.923	  0.005	  0.064
            776	 -0.000	116.308	 -0.006	  0.064
            777	 -0.008	114.692	 -0.002	  0.063
            778	 -0.000	113.615	  0.006	  0.064
            779	 -0.016	112.538	 -0.001	  0.064
            780	 -0.000	110.654	 -0.008	  0.064
            781	 -0.000	109.038	 -0.002	  0.062
            782	  0.002	107.692	 -0.012	  0.063
            783	  0.016	106.884	 -0.007	  0.060
            784	  0.018	105.000	  0.003	  0.060
            785	  0.034	103.384	  0.004	  0.058
            786	  0.016	102.038	  0.007	  0.056
            787	  0.018	100.692	  0.015	  0.058
            788	  0.014	 99.346	  0.015	  0.058
            789	  0.008	 97.192	  0.016	  0.058
            790	  0.008	 96.385	  0.009	  0.057
            791	 -0.004	 96.385	  0.016	  0.057
            792	  0.012	 95.308	  0.010	  0.057
            793	 -0.000	 94.769	  0.015	  0.055
            794	  0.008	 93.423	 -0.003	  0.055
            795	  0.006	 92.346	  0.007	  0.055
            796	  0.002	 92.346	 -0.002	  0.053
            797	 -0.008	 92.346	  0.006	  0.051
            798	 -0.016	 92.346	  0.007	  0.049
            799	 -0.008	 92.077	 -0.004	  0.048
            800	 -0.014	 92.346	 -0.003	  0.048
            801	 -0.004	 92.077	 -0.007	  0.047
            802	 -0.004	 92.615	 -0.007	  0.046
            803	  0.002	 92.077	 -0.004	  0.043
            804	 -0.016	 93.154	 -0.014	  0.043
            805	 -0.008	 93.154	 -0.019	  0.043
            806	 -0.012	 93.154	 -0.027	  0.040
            807	  0.002	 93.154	 -0.021	  0.042
            808	  0.016	 92.615	 -0.020	  0.042
            809	  0.008	 92.346	 -0.005	  0.042
            810	  0.008	 93.154	 -0.006	  0.041
            811	  0.022	 93.154	  0.006	  0.039
            812	  0.002	 94.231	  0.021	  0.037
            813	  0.036	 94.231	  0.022	  0.038
            814	  0.048	 94.231	  0.031	  0.035
            815	  0.084	 94.231	  0.028	  0.035
            816	  0.096	 94.231	  0.024	  0.035
            817	  0.122	 94.231	  0.018	  0.033
            818	  0.110	 95.038	  0.016	  0.030
            819	  0.112	 95.308	  0.011	  0.029
            820	  0.114	 95.308	 -0.003	  0.030
            821	  0.128	 94.769	  0.003	  0.030
            822	  0.128	 95.308	  0.012	  0.029
            823	  0.122	 95.308	  0.009	  0.026
            824	  0.126	 94.500	  0.010	  0.026
            825	  0.098	 94.500	  0.002	  0.024
            826	  0.086	 94.231	 -0.008	  0.022
            827	  0.044	 94.231	 -0.029	  0.022
            828	  0.022	 94.769	 -0.020	  0.022
            829	 -0.008	 94.231	 -0.023	  0.022
            830	  0.004	 93.692	 -0.013	  0.022
            831	 -0.014	 93.423	 -0.006	  0.020
            832	 -0.004	 92.885	 -0.002	  0.018
            833	 -0.024	 94.231	 -0.003	  0.018
            834	 -0.030	 93.692	  0.004	  0.015
            835	 -0.040	 93.423	  0.015	  0.014
            836	 -0.044	 92.615	  0.019	  0.014
            837	 -0.024	 92.615	  0.025	  0.013
            838	 -0.010	 92.077	  0.021	  0.013
            839	 -0.024	 91.538	  0.026	  0.011
            840	 -0.024	 91.538	  0.025	  0.010
            841	 -0.032	 90.731	  0.033	  0.008
            842	 -0.016	 90.731	  0.033	  0.008
            843	 -0.024	 89.923	  0.026	  0.008
            844	 -0.022	 90.461	  0.019	  0.006
            845	 -0.018	 89.115	  0.015	  0.006
            846	 -0.020	 88.846	  0.019	  0.004
            847	 -0.018	 88.308	  0.017	  0.006
            848	 -0.020	 88.308	  0.005	  0.003
            849	 -0.026	 88.038	 -0.004	  0.006
            850	 -0.026	 87.500	  0.004	  0.003
            851	 -0.016	 87.231	 -0.015	  0.002
            852	 -0.000	 86.692	 -0.010	  0.002
            853	  0.026	 86.154	 -0.023	  0.003
            854	  0.056	 86.154	 -0.031	  0.003
            855	  0.092	 85.615	 -0.026	 -0.000
            856	  0.144	 85.077	 -0.022	 -0.000
            857	  0.248	 84.808	 -0.014	 -0.002
            858	  0.428	 85.077	 -0.003	 -0.000
            859	  0.664	 84.269	  0.006	 -0.000
            860	  0.922	 83.461	  0.013	 -0.004
            861	  0.916	 83.461	  0.019	 -0.001
            862	  0.718	 84.000	  0.035	 -0.008
            863	  0.398	 83.461	  0.026	 -0.005
            864	 -0.038	 84.269	  0.030	 -0.007
            865	 -0.328	 83.461	  0.028	 -0.010
            866	 -0.484	 82.654	  0.013	 -0.010
            867	 -0.694	 83.192	  0.017	 -0.013
            868	 -0.750	 82.923	  0.019	 -0.011
            869	 -0.680	 81.846	  0.026	 -0.010
            870	 -0.530	 82.385	  0.035	 -0.010
            871	 -0.326	 81.577	  0.023	 -0.013
            872	 -0.132	 81.308	  0.006	 -0.013
            873	 -0.040	 80.769	  0.012	 -0.014
            874	  0.048	 80.769	  0.000	 -0.016
            875	  0.072	 80.500	 -0.012	 -0.016
            876	  0.066	 80.500	 -0.002	 -0.019
            877	  0.076	 79.423	 -0.020	 -0.017
            878	  0.096	 79.423	 -0.013	 -0.019
            879	  0.106	 79.692	 -0.013	 -0.019
            880	  0.122	 78.885	 -0.032	 -0.019
            881	  0.136	 78.346	 -0.033	 -0.019
            882	  0.138	 78.615	 -0.035	 -0.021
            883	  0.136	 78.615	 -0.026	 -0.018
            884	  0.152	 77.808	 -0.016	 -0.019
            885	  0.160	 77.000	 -0.008	 -0.021
            886	  0.148	 77.000	  0.013	 -0.022
            887	  0.136	 77.538	  0.012	 -0.025
            888	  0.144	 76.192	  0.027	 -0.023
            889	  0.154	 77.000	  0.030	 -0.026
            890	  0.160	 76.192	  0.025	 -0.026
            891	  0.172	 76.192	  0.015	 -0.026
            892	  0.174	 75.923	  0.025	 -0.027
            893	  0.172	 75.385	  0.026	 -0.027
            894	  0.178	 75.115	  0.020	 -0.028
            895	  0.174	 75.923	  0.024	 -0.030
            896	  0.170	 76.192	  0.020	 -0.030
            897	  0.186	 74.846	  0.002	 -0.032
            898	  0.184	 75.115	  0.005	 -0.030
            899	  0.192	 75.654	  0.006	 -0.035
            900	  0.192	 75.654	 -0.007	 -0.030
            901	  0.218	 75.654	 -0.011	 -0.033
            902	  0.218	 75.923	 -0.014	 -0.031
            903	  0.232	 75.115	 -0.026	 -0.031
            904	  0.232	 75.923	 -0.015	 -0.029
            905	  0.234	 77.000	 -0.035	 -0.029
            906	  0.232	 77.808	 -0.032	 -0.029
            907	  0.250	 78.885	 -0.025	 -0.030
            908	  0.258	 82.385	 -0.025	 -0.027
            909	  0.288	 84.538	 -0.000	 -0.029
            910	  0.292	 88.038	  0.002	 -0.030
            911	  0.304	 91.808	 -0.008	 -0.027
            912	  0.314	 96.654	  0.027	 -0.029
            913	  0.320	101.231	  0.021	 -0.027
            914	  0.336	106.346	  0.032	 -0.030
            915	  0.342	110.923	  0.034	 -0.030
            916	  0.358	116.038	  0.033	 -0.029
            917	  0.336	120.615	  0.041	 -0.026
            918	  0.352	124.384	  0.033	 -0.030
            919	  0.352	128.692	  0.035	 -0.029
            920	  0.360	132.731	  0.014	 -0.026
            921	  0.360	136.231	  0.026	 -0.029
            922	  0.352	138.923	  0.010	 -0.030
            923	  0.346	141.615	  0.005	 -0.028
            924	  0.350	144.308	  0.004	 -0.026
            925	  0.336	146.192	  0.008	 -0.029
            926	  0.320	148.077	 -0.007	 -0.026
            927	  0.308	149.423	 -0.011	 -0.027
            928	  0.302	150.231	 -0.005	 -0.028
            929	  0.282	151.308	 -0.017	 -0.026
            930	  0.268	151.308	 -0.018	 -0.028
            931	  0.248	151.577	 -0.015	 -0.026
            932	  0.224	151.308	 -0.027	 -0.029
            933	  0.214	151.038	  0.013	 -0.025
            934	  0.204	149.692	 -0.003	 -0.026
            935	  0.182	148.346	  0.014	 -0.028
