sample interval	    ECG	     BP	(C3-O1)	(nasal)
            578	  0.188	103.362	  0.020	 -0.315
            579	  0.208	106.191	  0.015	 -0.316
            580	  0.248	108.872	  0.019	 -0.317
            581	  0.240	112.000	  0.016	 -0.318
            582	  0.248	114.830	  0.016	 -0.319
            583	  0.246	117.659	  0.016	 -0.318
            584	  0.280	120.489	  0.014	 -0.318
            585	  0.296	123.170	  0.012	 -0.323
            586	  0.280	125.851	  0.009	 -0.323
            587	  0.296	128.234	  0.014	 -0.327
            588	  0.288	129.723	  0.016	 -0.329
            589	  0.296	131.511	  0.020	 -0.329
            590	  0.276	133.000	  0.018	 -0.332
            591	  0.280	133.745	  0.021	 -0.334
            592	  0.248	134.787	  0.022	 -0.334
            593	  0.212	135.085	  0.021	 -0.334
            594	  0.208	135.383	  0.016	 -0.333
            595	  0.156	135.383	  0.015	 -0.331
            596	  0.108	135.383	  0.012	 -0.334
            597	  0.074	134.787	  0.009	 -0.337
            598	  0.020	134.191	  0.012	 -0.335
            599	 -0.006	133.000	  0.017	 -0.339
            600	 -0.054	132.404	  0.013	 -0.339
            601	 -0.086	131.362	  0.017	 -0.342
            602	 -0.120	130.468	  0.022	 -0.341
            603	 -0.148	129.277	  0.022	 -0.342
            604	 -0.168	127.787	  0.022	 -0.340
            605	 -0.168	126.447	  0.025	 -0.341
            606	 -0.190	125.851	  0.019	 -0.347
            607	 -0.192	124.213	  0.019	 -0.345
            608	 -0.212	123.170	  0.018	 -0.345
            609	 -0.192	121.979	  0.017	 -0.346
            610	 -0.192	120.936	  0.019	 -0.349
            611	 -0.206	119.447	  0.013	 -0.346
            612	 -0.186	118.255	  0.015	 -0.342
            613	 -0.198	117.064	  0.012	 -0.347
            614	 -0.208	116.319	  0.007	 -0.346
            615	 -0.186	115.128	  0.008	 -0.340
            616	 -0.178	113.936	  0.007	 -0.342
            617	 -0.174	112.894	  0.010	 -0.342
            618	 -0.180	112.149	  0.007	 -0.341
            619	 -0.164	110.957	  0.007	 -0.337
            620	 -0.160	109.617	  0.006	 -0.340
            621	 -0.170	109.021	  0.007	 -0.341
            622	 -0.160	107.383	  0.004	 -0.337
            623	 -0.160	106.638	  0.008	 -0.343
            624	 -0.152	105.745	  0.012	 -0.346
            625	 -0.150	104.851	  0.012	 -0.347
            626	 -0.136	103.660	  0.013	 -0.350
            627	 -0.146	102.915	  0.016	 -0.352
            628	 -0.138	101.872	  0.015	 -0.352
            629	 -0.176	101.425	  0.014	 -0.352
            630	 -0.150	100.383	  0.019	 -0.348
            631	 -0.164	 99.638	  0.015	 -0.353
            632	 -0.148	 99.042	  0.014	 -0.352
            633	 -0.156	 98.000	  0.014	 -0.350
            634	 -0.152	 97.553	  0.015	 -0.355
            635	 -0.166	 96.660	  0.011	 -0.352
            636	 -0.148	 96.362	  0.014	 -0.356
            637	 -0.152	 95.766	  0.016	 -0.356
            638	 -0.142	 95.319	  0.010	 -0.353
            639	 -0.144	 94.723	  0.008	 -0.356
            640	 -0.132	 94.277	  0.008	 -0.352
            641	 -0.148	 93.979	  0.005	 -0.352
            642	 -0.150	 93.532	  0.004	 -0.350
            643	 -0.146	 93.234	  0.006	 -0.347
            644	 -0.146	 92.936	  0.004	 -0.348
            645	 -0.132	 92.489	  0.005	 -0.343
            646	 -0.124	 92.340	  0.005	 -0.343
            647	 -0.104	 92.042	  0.005	 -0.340
            648	 -0.096	 92.340	  0.001	 -0.338
            649	 -0.074	 91.894	  0.012	 -0.340
            650	 -0.074	 91.745	  0.007	 -0.336
            651	 -0.066	 91.596	  0.010	 -0.340
            652	 -0.088	 92.340	  0.010	 -0.341
            653	 -0.046	 92.042	  0.010	 -0.342
            654	 -0.048	 92.489	  0.010	 -0.341
            655	  0.016	 92.340	  0.011	 -0.346
            656	  0.020	 92.638	  0.009	 -0.346
            657	  0.028	 92.787	  0.010	 -0.344
            658	  0.062	 92.489	  0.009	 -0.347
            659	  0.076	 92.489	  0.004	 -0.347
            660	  0.066	 92.340	  0.009	 -0.347
            661	  0.072	 92.638	 -0.002	 -0.349
            662	  0.056	 92.340	  0.000	 -0.353
            663	  0.030	 92.489	 -0.002	 -0.354
            664	 -0.008	 92.191	 -0.005	 -0.357
            665	 -0.048	 92.191	 -0.005	 -0.362
            666	 -0.094	 92.340	 -0.009	 -0.360
            667	 -0.124	 92.340	 -0.003	 -0.363
            668	 -0.148	 92.489	 -0.006	 -0.365
            669	 -0.152	 92.340	 -0.007	 -0.369
            670	 -0.160	 92.340	 -0.007	 -0.367
            671	 -0.168	 92.042	 -0.013	 -0.368
            672	 -0.170	 92.042	 -0.005	 -0.366
            673	 -0.176	 91.894	 -0.003	 -0.360
            674	 -0.170	 91.596	 -0.001	 -0.359
            675	 -0.176	 91.298	 -0.002	 -0.352
            676	 -0.160	 91.298	 -0.010	 -0.349
            677	 -0.184	 91.298	 -0.005	 -0.348
            678	 -0.184	 91.000	 -0.004	 -0.343
            679	 -0.180	 90.404	 -0.008	 -0.339
            680	 -0.168	 90.106	 -0.002	 -0.340
            681	 -0.180	 90.106	 -0.000	 -0.340
            682	 -0.174	 90.106	 -0.002	 -0.337
            683	 -0.176	 89.957	  0.005	 -0.340
            684	 -0.162	 89.511	  0.004	 -0.341
            685	 -0.180	 89.511	  0.001	 -0.341
            686	 -0.152	 88.915	  0.000	 -0.343
            687	 -0.156	 89.213	  0.008	 -0.347
            688	 -0.156	 88.766	  0.004	 -0.343
            689	 -0.140	 88.915	  0.010	 -0.347
            690	 -0.166	 88.617	  0.006	 -0.347
            691	 -0.172	 88.021	  0.008	 -0.344
            692	 -0.168	 88.170	  0.007	 -0.346
            693	 -0.194	 87.872	  0.004	 -0.348
            694	 -0.156	 87.723	  0.004	 -0.347
            695	 -0.084	 87.128	  0.011	 -0.349
            696	  0.048	 87.128	 -0.002	 -0.347
            697	  0.266	 86.979	  0.012	 -0.347
            698	  0.612	 86.532	  0.009	 -0.349
            699	  0.928	 86.532	  0.008	 -0.352
            700	  1.272	 86.234	  0.010	 -0.352
            701	  1.432	 85.787	  0.007	 -0.349
            702	  1.280	 85.638	  0.005	 -0.344
            703	  0.898	 85.191	  0.009	 -0.343
            704	  0.352	 85.340	  0.006	 -0.340
            705	 -0.176	 84.745	  0.012	 -0.337
            706	 -0.480	 84.745	  0.013	 -0.336
            707	 -0.614	 84.745	  0.013	 -0.336
            708	 -0.652	 84.596	  0.015	 -0.336
            709	 -0.592	 84.149	  0.020	 -0.336
            710	 -0.480	 84.149	  0.017	 -0.336
            711	 -0.360	 83.702	  0.018	 -0.331
            712	 -0.256	 83.702	  0.018	 -0.334
            713	 -0.194	 83.553	  0.023	 -0.331
            714	 -0.180	 83.553	  0.022	 -0.331
            715	 -0.170	 83.553	  0.021	 -0.331
            716	 -0.144	 83.106	  0.024	 -0.336
            717	 -0.172	 82.660	  0.021	 -0.337
            718	 -0.102	 82.957	  0.018	 -0.339
            719	 -0.150	 82.957	  0.014	 -0.343
            720	 -0.088	 82.660	  0.021	 -0.341
            721	 -0.112	 82.660	  0.013	 -0.343
            722	 -0.106	 82.362	  0.011	 -0.340
            723	 -0.086	 82.362	  0.013	 -0.337
            724	 -0.058	 82.064	  0.009	 -0.334
            725	 -0.068	 81.766	  0.015	 -0.328
            726	 -0.060	 81.468	  0.010	 -0.326
            727	 -0.050	 81.766	  0.018	 -0.324
            728	 -0.030	 81.170	  0.014	 -0.323
            729	 -0.054	 80.872	  0.019	 -0.320
            730	 -0.020	 80.574	  0.016	 -0.322
            731	 -0.026	 80.574	  0.021	 -0.324
            732	 -0.018	 79.979	  0.018	 -0.326
            733	 -0.008	 80.128	  0.027	 -0.327
            734	 -0.002	 79.830	  0.029	 -0.328
            735	  0.020	 79.979	  0.026	 -0.330
            736	  0.022	 80.128	  0.024	 -0.333
            737	  0.032	 80.872	  0.022	 -0.331
            738	  0.046	 81.319	  0.023	 -0.334
            739	  0.086	 82.660	  0.022	 -0.335
            740	  0.040	 84.149	  0.019	 -0.331
            741	  0.108	 86.234	  0.016	 -0.334
            742	  0.102	 88.021	  0.015	 -0.334
            743	  0.088	 90.553	  0.011	 -0.331
            744	  0.118	 92.936	  0.013	 -0.333
            745	  0.164	 95.021	  0.019	 -0.332
            746	  0.168	 97.255	  0.012	 -0.333
            747	  0.194	 99.638	  0.017	 -0.334
            748	  0.184	102.319	  0.010	 -0.334
            749	  0.218	105.000	  0.016	 -0.334
            750	  0.244	107.830	  0.010	 -0.331
            751	  0.256	110.957	  0.014	 -0.329
            752	  0.268	113.787	  0.013	 -0.331
            753	  0.308	116.319	  0.018	 -0.326
            754	  0.290	119.298	  0.017	 -0.329
            755	  0.310	121.830	  0.018	 -0.325
            756	  0.312	124.511	  0.019	 -0.325
            757	  0.310	126.447	  0.020	 -0.323
            758	  0.304	128.532	  0.012	 -0.323
            759	  0.312	130.170	  0.026	 -0.320
            760	  0.328	131.808	  0.018	 -0.319
            761	  0.256	132.851	  0.016	 -0.313
            762	  0.276	133.596	  0.020	 -0.311
            763	  0.232	134.340	  0.017	 -0.308
            764	  0.186	134.787	  0.020	 -0.307
            765	  0.188	134.936	  0.025	 -0.306
            766	  0.122	134.638	  0.019	 -0.305
            767	  0.096	134.638	  0.018	 -0.303
            768	  0.012	134.340	  0.014	 -0.303
            769	 -0.016	133.596	  0.014	 -0.300
            770	 -0.056	132.851	  0.023	 -0.295
            771	 -0.102	131.808	  0.018	 -0.295
            772	 -0.140	130.766	  0.019	 -0.293
            773	 -0.164	130.021	  0.024	 -0.290
            774	 -0.150	128.532	  0.024	 -0.285
            775	 -0.200	127.340	  0.025	 -0.280
            776	 -0.182	125.553	  0.025	 -0.272
            777	 -0.206	124.659	  0.030	 -0.265
            778	 -0.200	123.319	  0.024	 -0.258
            779	 -0.200	122.277	  0.026	 -0.253
            780	 -0.184	120.787	  0.019	 -0.244
            781	 -0.202	120.042	  0.021	 -0.239
            782	 -0.190	118.553	  0.011	 -0.230
            783	 -0.230	117.659	  0.012	 -0.226
            784	 -0.196	116.915	  0.015	 -0.216
            785	 -0.200	115.872	  0.012	 -0.210
            786	 -0.188	114.830	  0.010	 -0.205
            787	 -0.196	113.638	  0.016	 -0.195
            788	 -0.176	112.596	  0.016	 -0.189
            789	 -0.204	111.553	  0.017	 -0.181
            790	 -0.158	110.660	  0.022	 -0.173
            791	 -0.160	109.170	  0.015	 -0.167
            792	 -0.136	107.979	  0.019	 -0.158
            793	 -0.158	107.383	  0.014	 -0.149
            794	 -0.152	106.191	  0.012	 -0.143
            795	 -0.148	105.149	  0.017	 -0.136
            796	 -0.184	104.404	  0.015	 -0.133
            797	 -0.162	103.660	  0.017	 -0.128
            798	 -0.184	102.617	  0.025	 -0.121
            799	 -0.172	101.128	  0.021	 -0.112
            800	 -0.172	100.383	  0.028	 -0.107
            801	 -0.172	 99.191	  0.016	 -0.102
            802	 -0.140	 99.042	  0.021	 -0.097
            803	 -0.160	 97.851	  0.010	 -0.091
            804	 -0.176	 97.255	  0.017	 -0.084
            805	 -0.154	 96.511	  0.015	 -0.081
            806	 -0.168	 96.213	  0.014	 -0.078
            807	 -0.176	 95.021	  0.009	 -0.073
            808	 -0.168	 95.021	  0.012	 -0.069
            809	 -0.146	 94.277	  0.014	 -0.063
            810	 -0.166	 93.532	  0.018	 -0.059
            811	 -0.152	 93.085	  0.009	 -0.053
            812	 -0.128	 92.638	  0.014	 -0.048
            813	 -0.168	 92.340	  0.016	 -0.044
            814	 -0.154	 91.745	  0.015	 -0.040
            815	 -0.136	 91.745	  0.021	 -0.035
            816	 -0.164	 90.851	  0.017	 -0.031
            817	 -0.136	 90.851	  0.018	 -0.027
            818	 -0.140	 90.553	  0.015	 -0.022
            819	 -0.104	 90.404	  0.010	 -0.020
            820	 -0.088	 90.702	  0.009	 -0.017
            821	 -0.116	 90.702	  0.011	 -0.013
            822	 -0.058	 90.553	  0.016	 -0.010
            823	 -0.080	 90.851	  0.017	 -0.004
            824	 -0.074	 90.404	  0.019	 -0.003
            825	 -0.072	 90.404	  0.018	  0.002
            826	 -0.068	 90.106	  0.022	  0.006
            827	 -0.046	 90.255	  0.018	  0.009
            828	  0.022	 90.404	  0.017	  0.012
            829	  0.026	 90.702	  0.014	  0.016
            830	  0.084	 90.404	  0.019	  0.019
            831	  0.092	 90.404	  0.020	  0.024
            832	  0.080	 90.106	  0.016	  0.028
            833	  0.068	 90.106	  0.024	  0.030
            834	  0.042	 90.404	  0.023	  0.035
            835	  0.054	 90.553	  0.023	  0.036
            836	  0.014	 90.702	  0.016	  0.041
            837	 -0.026	 90.404	  0.020	  0.046
            838	 -0.080	 90.106	  0.015	  0.046
            839	 -0.096	 89.957	  0.024	  0.050
            840	 -0.146	 90.106	  0.005	  0.055
            841	 -0.128	 89.808	  0.019	  0.055
            842	 -0.150	 90.106	  0.011	  0.061
            843	 -0.148	 89.808	  0.009	  0.062
            844	 -0.178	 89.660	  0.009	  0.066
            845	 -0.196	 89.660	  0.012	  0.069
            846	 -0.182	 89.362	  0.014	  0.069
            847	 -0.196	 88.915	  0.014	  0.075
            848	 -0.190	 88.915	  0.014	  0.076
            849	 -0.180	 88.468	  0.014	  0.080
            850	 -0.200	 88.766	  0.008	  0.081
            851	 -0.196	 88.170	  0.008	  0.083
            852	 -0.182	 88.319	  0.007	  0.085
            853	 -0.202	 87.872	  0.006	  0.089
            854	 -0.216	 87.723	  0.008	  0.092
            855	 -0.160	 87.128	  0.005	  0.095
            856	 -0.158	 87.277	  0.010	  0.094
            857	 -0.190	 86.830	  0.010	  0.095
            858	 -0.140	 86.830	  0.012	  0.101
            859	 -0.176	 86.532	  0.014	  0.099
            860	 -0.160	 86.532	  0.014	  0.101
            861	 -0.156	 86.383	  0.014	  0.104
            862	 -0.172	 86.234	  0.016	  0.107
            863	 -0.158	 85.489	  0.016	  0.110
            864	 -0.176	 85.489	  0.015	  0.110
            865	 -0.186	 85.191	  0.016	  0.110
            866	 -0.184	 85.191	  0.017	  0.112
            867	 -0.152	 85.191	  0.014	  0.115
            868	 -0.026	 85.042	  0.011	  0.115
            869	  0.142	 85.042	  0.016	  0.117
            870	  0.392	 84.745	  0.013	  0.117
            871	  0.746	 84.745	  0.012	  0.120
            872	  1.096	 84.447	  0.009	  0.120
            873	  1.412	 84.149	  0.010	  0.124
            874	  1.410	 83.404	  0.007	  0.128
            875	  1.088	 83.553	  0.009	  0.127
            876	  0.656	 83.404	  0.005	  0.128
            877	  0.008	 83.255	  0.012	  0.131
            878	 -0.352	 82.957	  0.002	  0.135
            879	 -0.656	 82.957	  0.009	  0.131
            880	 -0.680	 82.808	  0.015	  0.133
            881	 -0.664	 82.660	  0.014	  0.136
            882	 -0.564	 82.511	  0.008	  0.135
            883	 -0.450	 82.064	  0.010	  0.138
            884	 -0.342	 81.915	  0.006	  0.138
            885	 -0.228	 81.766	  0.006	  0.139
            886	 -0.184	 81.766	  0.014	  0.141
            887	 -0.130	 81.468	  0.011	  0.140
            888	 -0.146	 81.468	  0.015	  0.141
            889	 -0.172	 81.617	  0.008	  0.141
            890	 -0.112	 81.766	  0.007	  0.144
            891	 -0.102	 81.468	  0.011	  0.146
            892	 -0.100	 81.319	  0.010	  0.146
            893	 -0.088	 81.021	  0.007	  0.147
            894	 -0.080	 81.021	  0.011	  0.146
            895	 -0.112	 80.723	  0.017	  0.150
            896	 -0.080	 80.574	  0.010	  0.150
            897	 -0.056	 79.979	  0.012	  0.154
            898	 -0.072	 80.128	  0.007	  0.153
            899	 -0.056	 79.979	  0.005	  0.155
            900	 -0.030	 79.681	  0.007	  0.156
            901	 -0.032	 79.532	  0.011	  0.157
            902	 -0.000	 79.383	  0.013	  0.159
            903	 -0.016	 79.383	  0.011	  0.158
            904	 -0.004	 79.234	  0.014	  0.158
            905	 -0.000	 78.489	  0.010	  0.159
            906	  0.024	 78.638	  0.013	  0.161
            907	  0.018	 78.340	  0.011	  0.159
            908	  0.048	 78.489	  0.012	  0.161
            909	  0.086	 78.638	  0.015	  0.163
            910	  0.042	 78.787	  0.013	  0.159
            911	  0.066	 79.532	  0.008	  0.161
            912	  0.050	 80.872	  0.011	  0.162
            913	  0.088	 81.766	  0.008	  0.162
            914	  0.112	 83.553	  0.009	  0.163
            915	  0.128	 85.936	  0.013	  0.161
            916	  0.114	 88.319	  0.017	  0.162
            917	  0.154	 90.255	  0.015	  0.163
            918	  0.146	 92.489	  0.011	  0.162
            919	  0.166	 94.723	  0.018	  0.161
            920	  0.192	 97.255	  0.021	  0.164
            921	  0.182	 99.638	  0.018	  0.162
            922	  0.238	102.021	  0.015	  0.164
            923	  0.236	104.553	  0.015	  0.164
            924	  0.240	107.085	  0.015	  0.166
            925	  0.280	109.617	  0.010	  0.167
            926	  0.260	112.149	  0.011	  0.165
            927	  0.278	114.681	  0.013	  0.167
            928	  0.288	117.064	  0.006	  0.168
            929	  0.282	119.745	  0.012	  0.168
            930	  0.290	121.681	  0.020	  0.169
            931	  0.294	123.766	  0.016	  0.168
            932	  0.318	125.851	  0.018	  0.171
            933	  0.312	127.042	  0.017	  0.169
            934	  0.264	127.638	  0.019	  0.170
            935	  0.240	128.979	  0.020	  0.170
