'Time and date','ECG','BP','EEG (C3-O1)','Resp (nasal)'
'[00:05:31.592 26/02/1989]',-0.082,127.884,-0.011,0.252
'[00:05:31.596 26/02/1989]',-0.072,126.538,-0.001,0.256
'[00:05:31.600 26/02/1989]',-0.072,125.461,-0.014,0.259
'[00:05:31.604 26/02/1989]',-0.062,124.384,-0.005,0.253
'[00:05:31.608 26/02/1989]',-0.070,123.038,0.008,0.249
'[00:05:31.612 26/02/1989]',-0.054,121.692,0.011,0.250
'[00:05:31.616 26/02/1989]',-0.060,121.154,0.016,0.250
'[00:05:31.620 26/02/1989]',-0.038,120.615,0.014,0.249
'[00:05:31.624 26/02/1989]',-0.044,119.000,0.019,0.247
'[00:05:31.628 26/02/1989]',-0.034,117.115,0.018,0.248
'[00:05:31.632 26/02/1989]',-0.034,116.038,0.014,0.247
'[00:05:31.636 26/02/1989]',-0.024,115.231,0.019,0.247
'[00:05:31.640 26/02/1989]',-0.032,113.346,0.004,0.246
'[00:05:31.644 26/02/1989]',-0.030,112.269,0.012,0.244
'[00:05:31.648 26/02/1989]',-0.004,109.846,-0.002,0.241
'[00:05:31.652 26/02/1989]',-0.016,109.038,-0.001,0.240
'[00:05:31.656 26/02/1989]',-0.004,107.154,-0.001,0.241
'[00:05:31.660 26/02/1989]',0.012,105.808,-0.003,0.239
'[00:05:31.664 26/02/1989]',-0.006,105.000,-0.008,0.238
'[00:05:31.668 26/02/1989]',0.002,103.654,0.004,0.238
'[00:05:31.672 26/02/1989]',-0.006,101.769,0.010,0.238
'[00:05:31.676 26/02/1989]',-0.002,100.154,0.008,0.235
'[00:05:31.680 26/02/1989]',0.004,98.538,-0.006,0.238
'[00:05:31.684 26/02/1989]',-0.000,98.269,-0.015,0.237
'[00:05:31.688 26/02/1989]',-0.006,96.654,-0.008,0.234
'[00:05:31.692 26/02/1989]',-0.006,95.038,-0.015,0.234
'[00:05:31.696 26/02/1989]',-0.006,93.961,-0.017,0.232
'[00:05:31.700 26/02/1989]',-0.000,93.423,-0.004,0.234
'[00:05:31.704 26/02/1989]',-0.000,93.154,-0.004,0.234
'[00:05:31.708 26/02/1989]',-0.014,92.077,-0.002,0.233
'[00:05:31.712 26/02/1989]',-0.014,90.731,0.016,0.231
'[00:05:31.716 26/02/1989]',-0.022,91.269,0.001,0.230
'[00:05:31.720 26/02/1989]',-0.024,90.731,0.007,0.230
'[00:05:31.724 26/02/1989]',-0.016,91.000,0.007,0.230
'[00:05:31.728 26/02/1989]',-0.014,90.461,0.010,0.229
'[00:05:31.732 26/02/1989]',-0.026,90.731,0.010,0.227
'[00:05:31.736 26/02/1989]',-0.012,90.731,-0.000,0.227
'[00:05:31.740 26/02/1989]',-0.024,90.731,0.011,0.228
'[00:05:31.744 26/02/1989]',-0.000,90.461,-0.000,0.224
'[00:05:31.748 26/02/1989]',-0.002,91.000,0.024,0.223
'[00:05:31.752 26/02/1989]',0.002,91.269,0.016,0.223
'[00:05:31.756 26/02/1989]',0.008,91.538,0.010,0.222
'[00:05:31.760 26/02/1989]',0.010,91.538,0.010,0.219
'[00:05:31.764 26/02/1989]',0.018,91.808,0.008,0.217
'[00:05:31.768 26/02/1989]',0.038,92.077,-0.003,0.219
'[00:05:31.772 26/02/1989]',0.064,92.615,-0.003,0.222
'[00:05:31.776 26/02/1989]',0.080,92.615,0.014,0.215
'[00:05:31.780 26/02/1989]',0.096,93.154,-0.013,0.213
'[00:05:31.784 26/02/1989]',0.108,93.154,-0.002,0.216
'[00:05:31.788 26/02/1989]',0.096,93.423,0.000,0.215
'[00:05:31.792 26/02/1989]',0.112,93.154,-0.004,0.213
'[00:05:31.796 26/02/1989]',0.114,94.231,-0.003,0.212
'[00:05:31.800 26/02/1989]',0.120,94.500,-0.008,0.212
'[00:05:31.804 26/02/1989]',0.128,93.692,-0.017,0.210
'[00:05:31.808 26/02/1989]',0.118,94.231,-0.003,0.209
'[00:05:31.812 26/02/1989]',0.078,93.423,0.003,0.209
'[00:05:31.816 26/02/1989]',0.050,94.231,0.006,0.210
'[00:05:31.820 26/02/1989]',0.008,94.231,-0.002,0.209
'[00:05:31.824 26/02/1989]',-0.010,94.231,0.006,0.205
'[00:05:31.828 26/02/1989]',-0.030,94.769,0.004,0.202
'[00:05:31.832 26/02/1989]',-0.032,95.038,0.020,0.202
'[00:05:31.836 26/02/1989]',-0.030,94.231,0.020,0.201
'[00:05:31.840 26/02/1989]',-0.056,94.231,0.001,0.201
'[00:05:31.844 26/02/1989]',-0.056,93.961,0.008,0.200
'[00:05:31.848 26/02/1989]',-0.048,93.961,0.004,0.199
'[00:05:31.852 26/02/1989]',-0.064,94.231,0.006,0.199
'[00:05:31.856 26/02/1989]',-0.058,93.961,-0.006,0.196
'[00:05:31.860 26/02/1989]',-0.074,93.961,0.010,0.196
'[00:05:31.864 26/02/1989]',-0.064,92.615,0.010,0.197
'[00:05:31.868 26/02/1989]',-0.062,92.885,0.009,0.198
'[00:05:31.872 26/02/1989]',-0.062,92.346,-0.002,0.197
'[00:05:31.876 26/02/1989]',-0.048,91.808,-0.005,0.198
'[00:05:31.880 26/02/1989]',-0.058,91.808,-0.019,0.196
'[00:05:31.884 26/02/1989]',-0.040,91.269,-0.004,0.194
'[00:05:31.888 26/02/1989]',-0.058,91.808,-0.008,0.193
'[00:05:31.892 26/02/1989]',-0.048,90.731,-0.000,0.189
'[00:05:31.896 26/02/1989]',-0.052,89.923,0.010,0.190
'[00:05:31.900 26/02/1989]',-0.050,90.461,0.002,0.191
'[00:05:31.904 26/02/1989]',-0.050,90.192,-0.001,0.189
'[00:05:31.908 26/02/1989]',-0.036,89.654,0.009,0.190
'[00:05:31.912 26/02/1989]',-0.036,88.846,-0.001,0.190
'[00:05:31.916 26/02/1989]',-0.038,89.385,-0.002,0.189
'[00:05:31.920 26/02/1989]',-0.012,88.577,-0.003,0.185
'[00:05:31.924 26/02/1989]',-0.000,88.308,-0.018,0.185
'[00:05:31.928 26/02/1989]',0.012,88.308,-0.005,0.183
'[00:05:31.932 26/02/1989]',0.058,88.846,0.005,0.183
'[00:05:31.936 26/02/1989]',0.150,87.500,0.005,0.182
'[00:05:31.940 26/02/1989]',0.280,86.961,0.012,0.181
'[00:05:31.944 26/02/1989]',0.468,86.692,0.024,0.180
'[00:05:31.948 26/02/1989]',0.784,86.423,0.014,0.180
'[00:05:31.952 26/02/1989]',0.968,86.154,0.016,0.180
'[00:05:31.956 26/02/1989]',0.816,86.154,0.020,0.178
'[00:05:31.960 26/02/1989]',0.630,85.885,0.017,0.177
'[00:05:31.964 26/02/1989]',0.240,85.077,0.017,0.177
'[00:05:31.968 26/02/1989]',-0.196,85.077,0.004,0.176
'[00:05:31.972 26/02/1989]',-0.454,85.077,0.013,0.177
'[00:05:31.976 26/02/1989]',-0.648,84.538,0.004,0.174
'[00:05:31.980 26/02/1989]',-0.854,84.808,-0.009,0.174
'[00:05:31.984 26/02/1989]',-0.854,84.269,0.003,0.173
'[00:05:31.988 26/02/1989]',-0.766,84.000,-0.006,0.172
'[00:05:31.992 26/02/1989]',-0.562,83.461,-0.003,0.173
'[00:05:31.996 26/02/1989]',-0.356,82.385,0.005,0.169
'[00:05:32.000 26/02/1989]',-0.172,83.461,-0.004,0.167
'[00:05:32.004 26/02/1989]',-0.080,83.192,-0.006,0.167
'[00:05:32.008 26/02/1989]',0.020,82.654,-0.004,0.167
'[00:05:32.012 26/02/1989]',0.072,82.923,-0.014,0.165
'[00:05:32.016 26/02/1989]',0.078,81.846,-0.007,0.166
'[00:05:32.020 26/02/1989]',0.102,81.308,-0.004,0.166
'[00:05:32.024 26/02/1989]',0.096,80.769,-0.026,0.164
'[00:05:32.028 26/02/1989]',0.114,80.231,0.001,0.166
'[00:05:32.032 26/02/1989]',0.110,80.769,-0.000,0.165
'[00:05:32.036 26/02/1989]',0.120,79.692,0.010,0.165
'[00:05:32.040 26/02/1989]',0.128,79.692,0.007,0.164
'[00:05:32.044 26/02/1989]',0.146,79.154,-0.012,0.164
'[00:05:32.048 26/02/1989]',0.144,79.154,0.005,0.164
'[00:05:32.052 26/02/1989]',0.152,78.615,-0.002,0.164
'[00:05:32.056 26/02/1989]',0.150,78.077,0.020,0.162
'[00:05:32.060 26/02/1989]',0.150,78.077,0.018,0.159
'[00:05:32.064 26/02/1989]',0.158,78.346,0.018,0.159
'[00:05:32.068 26/02/1989]',0.168,78.077,0.009,0.157
'[00:05:32.072 26/02/1989]',0.176,77.808,0.015,0.156
'[00:05:32.076 26/02/1989]',0.184,78.346,0.012,0.160
'[00:05:32.080 26/02/1989]',0.182,76.731,0.002,0.159
'[00:05:32.084 26/02/1989]',0.182,76.731,-0.001,0.154
'[00:05:32.088 26/02/1989]',0.190,76.461,-0.003,0.157
'[00:05:32.092 26/02/1989]',0.196,76.192,-0.010,0.154
'[00:05:32.096 26/02/1989]',0.202,76.192,-0.002,0.155
'[00:05:32.100 26/02/1989]',0.200,77.000,-0.006,0.154
'[00:05:32.104 26/02/1989]',0.212,75.923,-0.010,0.154
'[00:05:32.108 26/02/1989]',0.224,75.923,-0.008,0.152
'[00:05:32.112 26/02/1989]',0.220,75.923,0.001,0.152
'[00:05:32.116 26/02/1989]',0.228,76.192,0.010,0.150
'[00:05:32.120 26/02/1989]',0.240,76.461,0.000,0.149
'[00:05:32.124 26/02/1989]',0.238,76.461,0.013,0.148
'[00:05:32.128 26/02/1989]',0.244,77.000,0.010,0.148
'[00:05:32.132 26/02/1989]',0.250,77.538,0.010,0.148
'[00:05:32.136 26/02/1989]',0.272,79.154,0.013,0.144
'[00:05:32.140 26/02/1989]',0.284,80.769,-0.004,0.147
'[00:05:32.144 26/02/1989]',0.298,83.461,0.015,0.148
'[00:05:32.148 26/02/1989]',0.308,86.423,0.007,0.144
'[00:05:32.152 26/02/1989]',0.320,89.923,0.009,0.146
'[00:05:32.156 26/02/1989]',0.308,93.961,0.005,0.143
'[00:05:32.160 26/02/1989]',0.342,98.269,0.013,0.144
'[00:05:32.164 26/02/1989]',0.344,102.577,0.016,0.144
'[00:05:32.168 26/02/1989]',0.366,107.692,0.009,0.144
'[00:05:32.172 26/02/1989]',0.368,111.461,0.008,0.140
'[00:05:32.176 26/02/1989]',0.376,116.846,0.001,0.139
'[00:05:32.180 26/02/1989]',0.382,120.884,0.003,0.138
'[00:05:32.184 26/02/1989]',0.390,125.461,-0.003,0.137
'[00:05:32.188 26/02/1989]',0.398,129.769,0.004,0.134
'[00:05:32.192 26/02/1989]',0.400,134.077,0.007,0.132
'[00:05:32.196 26/02/1989]',0.398,137.038,0.003,0.130
'[00:05:32.200 26/02/1989]',0.378,140.538,-0.003,0.130
'[00:05:32.204 26/02/1989]',0.384,142.961,-0.019,0.127
'[00:05:32.208 26/02/1989]',0.372,145.654,-0.008,0.124
'[00:05:32.212 26/02/1989]',0.376,147.000,0.004,0.125
'[00:05:32.216 26/02/1989]',0.346,149.154,0.001,0.122
'[00:05:32.220 26/02/1989]',0.336,150.231,-0.000,0.121
'[00:05:32.224 26/02/1989]',0.324,151.577,0.008,0.119
'[00:05:32.228 26/02/1989]',0.302,152.384,0.001,0.118
'[00:05:32.232 26/02/1989]',0.286,153.192,0.000,0.116
'[00:05:32.236 26/02/1989]',0.264,153.192,0.002,0.116
'[00:05:32.240 26/02/1989]',0.258,152.115,-0.003,0.115
'[00:05:32.244 26/02/1989]',0.230,152.384,0.000,0.115
'[00:05:32.248 26/02/1989]',0.232,151.308,-0.004,0.112
'[00:05:32.252 26/02/1989]',0.198,150.769,-0.018,0.112
'[00:05:32.256 26/02/1989]',0.166,150.231,0.015,0.110
'[00:05:32.260 26/02/1989]',0.128,149.154,-0.005,0.109
'[00:05:32.264 26/02/1989]',0.112,147.269,0.015,0.109
'[00:05:32.268 26/02/1989]',0.074,145.923,0.020,0.108
'[00:05:32.272 26/02/1989]',0.042,144.308,0.012,0.106
'[00:05:32.276 26/02/1989]',0.020,143.231,0.007,0.107
'[00:05:32.280 26/02/1989]',0.008,141.615,0.010,0.104
'[00:05:32.284 26/02/1989]',-0.006,140.808,0.000,0.106
'[00:05:32.288 26/02/1989]',-0.032,140.269,-0.001,0.104
'[00:05:32.292 26/02/1989]',-0.038,139.461,0.004,0.105
'[00:05:32.296 26/02/1989]',-0.040,138.115,0.004,0.103
'[00:05:32.300 26/02/1989]',-0.050,136.769,-0.003,0.103
'[00:05:32.304 26/02/1989]',-0.052,135.692,-0.001,0.099
'[00:05:32.308 26/02/1989]',-0.070,134.346,0.009,0.100
'[00:05:32.312 26/02/1989]',-0.064,133.269,0.001,0.100
'[00:05:32.316 26/02/1989]',-0.084,132.461,0.011,0.101
'[00:05:32.320 26/02/1989]',-0.072,131.115,0.016,0.100
'[00:05:32.324 26/02/1989]',-0.064,129.769,0.004,0.100
'[00:05:32.328 26/02/1989]',-0.066,129.231,-0.002,0.100
'[00:05:32.332 26/02/1989]',-0.066,127.884,0.009,0.097
'[00:05:32.336 26/02/1989]',-0.064,126.538,-0.003,0.100
'[00:05:32.340 26/02/1989]',-0.050,125.731,-0.008,0.099
'[00:05:32.344 26/02/1989]',-0.040,124.384,-0.002,0.100
'[00:05:32.348 26/02/1989]',-0.024,123.846,-0.004,0.100
'[00:05:32.352 26/02/1989]',-0.024,122.231,-0.000,0.098
'[00:05:32.356 26/02/1989]',-0.022,120.884,0.002,0.097
'[00:05:32.360 26/02/1989]',-0.024,120.077,0.000,0.097
'[00:05:32.364 26/02/1989]',-0.018,118.731,0.016,0.095
'[00:05:32.368 26/02/1989]',-0.014,117.923,0.011,0.096
'[00:05:32.372 26/02/1989]',-0.018,117.115,0.009,0.093
'[00:05:32.376 26/02/1989]',-0.000,116.038,0.009,0.093
'[00:05:32.380 26/02/1989]',-0.006,114.423,0.008,0.093
'[00:05:32.384 26/02/1989]',-0.000,113.615,-0.000,0.091
'[00:05:32.388 26/02/1989]',-0.002,111.731,0.011,0.090
'[00:05:32.392 26/02/1989]',0.006,110.115,0.006,0.094
'[00:05:32.396 26/02/1989]',0.016,108.231,-0.002,0.090
'[00:05:32.400 26/02/1989]',0.012,106.615,-0.008,0.092
'[00:05:32.404 26/02/1989]',0.018,105.000,-0.008,0.093
'[00:05:32.408 26/02/1989]',0.012,103.654,-0.001,0.089
'[00:05:32.412 26/02/1989]',0.004,101.769,-0.004,0.090
'[00:05:32.416 26/02/1989]',0.012,100.692,-0.007,0.089
'[00:05:32.420 26/02/1989]',0.016,99.615,-0.004,0.088
'[00:05:32.424 26/02/1989]',0.008,98.269,-0.012,0.088
'[00:05:32.428 26/02/1989]',0.014,96.654,0.001,0.088
'[00:05:32.432 26/02/1989]',-0.000,96.654,-0.007,0.088
'[00:05:32.436 26/02/1989]',-0.000,96.115,-0.005,0.089
'[00:05:32.440 26/02/1989]',-0.000,94.500,0.006,0.086
'[00:05:32.444 26/02/1989]',0.010,94.231,-0.004,0.087
'[00:05:32.448 26/02/1989]',-0.002,93.961,0.019,0.084
'[00:05:32.452 26/02/1989]',0.016,93.692,0.014,0.083
'[00:05:32.456 26/02/1989]',-0.010,93.423,0.004,0.083
'[00:05:32.460 26/02/1989]',-0.014,93.154,0.013,0.082
'[00:05:32.464 26/02/1989]',0.008,92.885,0.002,0.080
'[00:05:32.468 26/02/1989]',-0.016,93.154,0.006,0.083
'[00:05:32.472 26/02/1989]',-0.008,93.423,0.003,0.080
'[00:05:32.476 26/02/1989]',-0.004,93.154,-0.015,0.080
'[00:05:32.480 26/02/1989]',0.008,93.154,0.011,0.082
'[00:05:32.484 26/02/1989]',0.018,92.615,0.010,0.080
'[00:05:32.488 26/02/1989]',0.016,92.615,0.013,0.079
'[00:05:32.492 26/02/1989]',0.028,93.423,0.012,0.080
'[00:05:32.496 26/02/1989]',0.026,93.154,0.003,0.080
'[00:05:32.500 26/02/1989]',0.042,93.692,-0.021,0.079
'[00:05:32.504 26/02/1989]',0.090,93.692,-0.014,0.080
'[00:05:32.508 26/02/1989]',0.092,94.231,-0.014,0.079
'[00:05:32.512 26/02/1989]',0.108,94.769,-0.011,0.077
'[00:05:32.516 26/02/1989]',0.104,94.769,-0.007,0.079
'[00:05:32.520 26/02/1989]',0.116,94.769,-0.006,0.081
'[00:05:32.524 26/02/1989]',0.114,95.308,-0.008,0.076
'[00:05:32.528 26/02/1989]',0.128,95.308,0.004,0.077
'[00:05:32.532 26/02/1989]',0.112,95.846,0.009,0.077
'[00:05:32.536 26/02/1989]',0.128,95.846,0.018,0.078
'[00:05:32.540 26/02/1989]',0.104,95.846,0.014,0.077
'[00:05:32.544 26/02/1989]',0.078,96.385,0.013,0.077
'[00:05:32.548 26/02/1989]',0.046,96.385,0.004,0.078
'[00:05:32.552 26/02/1989]',0.008,95.846,0.022,0.079
'[00:05:32.556 26/02/1989]',0.002,95.846,0.004,0.078
'[00:05:32.560 26/02/1989]',-0.024,96.385,-0.011,0.078
'[00:05:32.564 26/02/1989]',-0.022,95.308,0.007,0.078
'[00:05:32.568 26/02/1989]',-0.028,95.038,-0.019,0.075
'[00:05:32.572 26/02/1989]',-0.038,95.308,0.013,0.074
'[00:05:32.576 26/02/1989]',-0.048,95.038,0.012,0.079
'[00:05:32.580 26/02/1989]',-0.046,94.769,0.017,0.077
'[00:05:32.584 26/02/1989]',-0.046,95.038,0.010,0.077
'[00:05:32.588 26/02/1989]',-0.050,95.308,0.005,0.077
'[00:05:32.592 26/02/1989]',-0.048,95.038,-0.001,0.075
'[00:05:32.596 26/02/1989]',-0.050,94.231,-0.014,0.076
'[00:05:32.600 26/02/1989]',-0.044,93.423,-0.014,0.077
'[00:05:32.604 26/02/1989]',-0.046,93.423,-0.025,0.078
'[00:05:32.608 26/02/1989]',-0.044,93.154,-0.019,0.076
'[00:05:32.612 26/02/1989]',-0.034,93.154,-0.023,0.079
'[00:05:32.616 26/02/1989]',-0.022,92.346,-0.016,0.079
'[00:05:32.620 26/02/1989]',-0.024,92.346,-0.005,0.078
'[00:05:32.624 26/02/1989]',-0.030,91.000,-0.007,0.079
'[00:05:32.628 26/02/1989]',-0.048,91.538,0.021,0.077
'[00:05:32.632 26/02/1989]',-0.048,91.808,0.008,0.077
'[00:05:32.636 26/02/1989]',-0.032,91.538,0.009,0.078
'[00:05:32.640 26/02/1989]',-0.042,90.731,0.008,0.077
'[00:05:32.644 26/02/1989]',-0.038,90.461,0.004,0.079
'[00:05:32.648 26/02/1989]',-0.026,89.923,-0.010,0.077
'[00:05:32.652 26/02/1989]',-0.010,89.923,0.006,0.077
'[00:05:32.656 26/02/1989]',0.022,89.385,0.003,0.078
'[00:05:32.660 26/02/1989]',0.040,89.115,0.003,0.078
'[00:05:32.664 26/02/1989]',0.104,88.846,0.017,0.077
'[00:05:32.668 26/02/1989]',0.166,88.577,0.005,0.077
'[00:05:32.672 26/02/1989]',0.310,88.577,-0.005,0.074
'[00:05:32.676 26/02/1989]',0.496,88.038,0.008,0.076
'[00:05:32.680 26/02/1989]',0.800,87.769,-0.001,0.075
'[00:05:32.684 26/02/1989]',0.960,86.961,0.013,0.079
'[00:05:32.688 26/02/1989]',0.758,87.231,0.009,0.075
'[00:05:32.692 26/02/1989]',0.576,86.692,0.015,0.073
'[00:05:32.696 26/02/1989]',0.182,86.692,0.015,0.074
'[00:05:32.700 26/02/1989]',-0.190,86.423,0.004,0.071
'[00:05:32.704 26/02/1989]',-0.440,86.423,0.015,0.071
'[00:05:32.708 26/02/1989]',-0.616,86.154,-0.000,0.071
'[00:05:32.712 26/02/1989]',-0.792,85.077,0.022,0.069
'[00:05:32.716 26/02/1989]',-0.792,85.346,-0.002,0.072
'[00:05:32.720 26/02/1989]',-0.688,84.538,0.000,0.067
'[00:05:32.724 26/02/1989]',-0.486,84.000,0.002,0.069
'[00:05:32.728 26/02/1989]',-0.278,83.461,-0.006,0.071
'[00:05:32.732 26/02/1989]',-0.120,83.731,-0.020,0.071
'[00:05:32.736 26/02/1989]',-0.016,83.731,-0.002,0.071
'[00:05:32.740 26/02/1989]',0.040,83.461,-0.008,0.070
'[00:05:32.744 26/02/1989]',0.064,82.654,-0.003,0.068
'[00:05:32.748 26/02/1989]',0.074,82.385,0.003,0.067
'[00:05:32.752 26/02/1989]',0.090,82.385,0.002,0.070
'[00:05:32.756 26/02/1989]',0.082,82.115,0.003,0.068
'[00:05:32.760 26/02/1989]',0.106,81.846,-0.003,0.070
'[00:05:32.764 26/02/1989]',0.120,81.577,-0.000,0.069
'[00:05:32.768 26/02/1989]',0.120,80.769,0.006,0.068
'[00:05:32.772 26/02/1989]',0.126,80.231,0.009,0.067
'[00:05:32.776 26/02/1989]',0.122,80.231,0.004,0.067
'[00:05:32.780 26/02/1989]',0.140,80.231,0.011,0.066
'[00:05:32.784 26/02/1989]',0.148,79.423,0.009,0.065
'[00:05:32.788 26/02/1989]',0.150,78.885,0.006,0.067
'[00:05:32.792 26/02/1989]',0.148,79.154,0.006,0.064
'[00:05:32.796 26/02/1989]',0.166,79.154,0.004,0.066
'[00:05:32.800 26/02/1989]',0.150,79.154,0.005,0.067
'[00:05:32.804 26/02/1989]',0.168,78.077,-0.000,0.067
'[00:05:32.808 26/02/1989]',0.156,78.077,-0.006,0.067
'[00:05:32.812 26/02/1989]',0.168,77.538,0.016,0.067
'[00:05:32.816 26/02/1989]',0.168,77.538,0.019,0.064
'[00:05:32.820 26/02/1989]',0.180,77.269,0.018,0.066
'[00:05:32.824 26/02/1989]',0.184,78.077,0.009,0.064
'[00:05:32.828 26/02/1989]',0.190,77.000,0.009,0.064
'[00:05:32.832 26/02/1989]',0.198,77.000,0.001,0.064
'[00:05:32.836 26/02/1989]',0.200,77.000,0.009,0.064
'[00:05:32.840 26/02/1989]',0.212,76.192,0.000,0.064
'[00:05:32.844 26/02/1989]',0.208,75.923,0.006,0.067
'[00:05:32.848 26/02/1989]',0.222,76.192,0.004,0.067
'[00:05:32.852 26/02/1989]',0.232,76.461,-0.012,0.065
'[00:05:32.856 26/02/1989]',0.240,77.000,0.006,0.064
'[00:05:32.860 26/02/1989]',0.238,77.000,-0.001,0.064
'[00:05:32.864 26/02/1989]',0.254,78.346,0.010,0.064
'[00:05:32.868 26/02/1989]',0.262,80.231,0.004,0.067
'[00:05:32.872 26/02/1989]',0.264,82.115,0.002,0.066
'[00:05:32.876 26/02/1989]',0.264,84.538,-0.005,0.068
'[00:05:32.880 26/02/1989]',0.272,87.769,0.003,0.067
'[00:05:32.884 26/02/1989]',0.304,91.808,-0.013,0.066
'[00:05:32.888 26/02/1989]',0.296,96.385,-0.000,0.064
'[00:05:32.892 26/02/1989]',0.322,100.961,0.004,0.064
'[00:05:32.896 26/02/1989]',0.330,105.000,0.004,0.064
'[00:05:32.900 26/02/1989]',0.328,110.384,0.003,0.065
'[00:05:32.904 26/02/1989]',0.348,115.231,0.004,0.064
'[00:05:32.908 26/02/1989]',0.350,119.538,0.003,0.064
'[00:05:32.912 26/02/1989]',0.368,123.577,0.003,0.065
'[00:05:32.916 26/02/1989]',0.378,127.884,-0.013,0.066
'[00:05:32.920 26/02/1989]',0.382,131.923,-0.015,0.066
'[00:05:32.924 26/02/1989]',0.384,135.692,-0.008,0.067
'[00:05:32.928 26/02/1989]',0.390,138.115,-0.016,0.067
'[00:05:32.932 26/02/1989]',0.368,141.615,-0.010,0.066
'[00:05:32.936 26/02/1989]',0.368,144.846,0.001,0.067
'[00:05:32.940 26/02/1989]',0.334,146.461,-0.004,0.064
'[00:05:32.944 26/02/1989]',0.330,148.346,-0.000,0.067
'[00:05:32.948 26/02/1989]',0.320,150.231,-0.002,0.067
'[00:05:32.952 26/02/1989]',0.320,151.308,-0.006,0.067
'[00:05:32.956 26/02/1989]',0.296,152.384,-0.002,0.066
'[00:05:32.960 26/02/1989]',0.282,152.654,0.011,0.069
'[00:05:32.964 26/02/1989]',0.296,152.923,0.000,0.068
'[00:05:32.968 26/02/1989]',0.256,152.654,0.016,0.067
'[00:05:32.972 26/02/1989]',0.242,153.192,0.006,0.066
'[00:05:32.976 26/02/1989]',0.204,151.577,0.009,0.067
'[00:05:32.980 26/02/1989]',0.188,151.577,0.007,0.068
'[00:05:32.984 26/02/1989]',0.152,150.769,0.008,0.068
'[00:05:32.988 26/02/1989]',0.132,149.423,0.003,0.067
'[00:05:32.992 26/02/1989]',0.112,148.615,-0.004,0.067
'[00:05:32.996 26/02/1989]',0.112,147.269,0.017,0.066
'[00:05:33.000 26/02/1989]',0.070,145.923,0.007,0.067
'[00:05:33.004 26/02/1989]',0.050,145.115,0.013,0.065
'[00:05:33.008 26/02/1989]',0.028,143.769,0.012,0.066
'[00:05:33.012 26/02/1989]',0.002,142.423,0.004,0.067
'[00:05:33.016 26/02/1989]',-0.000,141.615,0.003,0.067
'[00:05:33.020 26/02/1989]',-0.034,139.731,0.001,0.067
'[00:05:33.024 26/02/1989]',-0.048,138.384,-0.001,0.066
'[00:05:33.028 26/02/1989]',-0.050,137.308,-0.007,0.066
'[00:05:33.032 26/02/1989]',-0.062,136.231,-0.008,0.067
'[00:05:33.036 26/02/1989]',-0.052,135.692,0.004,0.067
'[00:05:33.040 26/02/1989]',-0.062,134.346,-0.017,0.066
'[00:05:33.044 26/02/1989]',-0.064,132.461,-0.005,0.067
'[00:05:33.048 26/02/1989]',-0.062,131.923,-0.003,0.066
'[00:05:33.052 26/02/1989]',-0.036,130.308,0.005,0.067
'[00:05:33.056 26/02/1989]',-0.052,128.961,0.006,0.065
'[00:05:33.060 26/02/1989]',-0.048,128.423,0.015,0.067
'[00:05:33.064 26/02/1989]',-0.046,127.077,0.006,0.067
'[00:05:33.068 26/02/1989]',-0.048,127.077,0.013,0.067
'[00:05:33.072 26/02/1989]',-0.050,125.461,0.015,0.064
'[00:05:33.076 26/02/1989]',-0.042,124.115,0.007,0.071
'[00:05:33.080 26/02/1989]',-0.016,123.038,0.003,0.066
'[00:05:33.084 26/02/1989]',-0.032,121.961,0.010,0.067
'[00:05:33.088 26/02/1989]',-0.024,120.077,0.005,0.068
'[00:05:33.092 26/02/1989]',-0.034,119.269,0.002,0.066
'[00:05:33.096 26/02/1989]',-0.016,119.000,0.015,0.063
'[00:05:33.100 26/02/1989]',-0.024,117.923,0.005,0.064
'[00:05:33.104 26/02/1989]',-0.000,116.308,-0.006,0.064
'[00:05:33.108 26/02/1989]',-0.008,114.692,-0.002,0.063
'[00:05:33.112 26/02/1989]',-0.000,113.615,0.006,0.064
'[00:05:33.116 26/02/1989]',-0.016,112.538,-0.001,0.064
'[00:05:33.120 26/02/1989]',-0.000,110.654,-0.008,0.064
'[00:05:33.124 26/02/1989]',-0.000,109.038,-0.002,0.062
'[00:05:33.128 26/02/1989]',0.002,107.692,-0.012,0.063
'[00:05:33.132 26/02/1989]',0.016,106.884,-0.007,0.060
'[00:05:33.136 26/02/1989]',0.018,105.000,0.003,0.060
'[00:05:33.140 26/02/1989]',0.034,103.384,0.004,0.058
'[00:05:33.144 26/02/1989]',0.016,102.038,0.007,0.056
'[00:05:33.148 26/02/1989]',0.018,100.692,0.015,0.058
'[00:05:33.152 26/02/1989]',0.014,99.346,0.015,0.058
'[00:05:33.156 26/02/1989]',0.008,97.192,0.016,0.058
'[00:05:33.160 26/02/1989]',0.008,96.385,0.009,0.057
'[00:05:33.164 26/02/1989]',-0.004,96.385,0.016,0.057
'[00:05:33.168 26/02/1989]',0.012,95.308,0.010,0.057
'[00:05:33.172 26/02/1989]',-0.000,94.769,0.015,0.055
'[00:05:33.176 26/02/1989]',0.008,93.423,-0.003,0.055
'[00:05:33.180 26/02/1989]',0.006,92.346,0.007,0.055
'[00:05:33.184 26/02/1989]',0.002,92.346,-0.002,0.053
'[00:05:33.188 26/02/1989]',-0.008,92.346,0.006,0.051
'[00:05:33.192 26/02/1989]',-0.016,92.346,0.007,0.049
